missing_ratio,method,scale,bucket,group,channels,eval_points,rmse,mae,crps,model_kind,protocol_key,mask_family,severity,requested_missing_ratio,actual_missing_ratio
0.6842105263157895,csdi,original,nominal,continuous,44,402467,0.06555977237187757,0.04783290397421057,0.03761840917126892,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,original,nominal,discrete_like,32,216264,0.007302444293244071,0.004993980206000857,0.003707532890043425,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,original,nominal,near_constant,0,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,original,nominal,differenced,8,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,original,nominal,non_differenced,68,618731,0.05305111353607471,0.03285948740092087,0.025765597936527246,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,original,update,all_channels,76,375536,0.047039075140512615,0.023825181524881313,0.01894700446709891,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,original,update,continuous,44,180690,0.06619380094327773,0.044702814526415155,0.03570879872907241,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,original,update,discrete_like,32,194846,0.014188326382719399,0.004464355503063314,0.00340299224618603,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,original,update,near_constant,0,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,original,update,differenced,8,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,original,update,non_differenced,68,375536,0.047039075140512615,0.023825181524881313,0.01894700446709891,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,normalized,all,all_channels,76,638976,2.6969953597385143,1.1445866758481433,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,normalized,all,continuous,44,417792,2.049808594904825,1.1734973267085997,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,normalized,all,discrete_like,32,221184,3.6161554714618496,1.089977668667281,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,normalized,all,near_constant,0,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,normalized,all,differenced,8,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,normalized,all,non_differenced,68,638976,2.6969953597385143,1.1445866758481433,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,normalized,anomaly_rare,all_channels,76,20245,13.161649734264135,5.1644926770465345,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,normalized,anomaly_rare,continuous,44,15325,7.464709636862556,3.2840858043465295,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,normalized,anomaly_rare,discrete_like,32,4920,23.221641599028832,11.021654328291978,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,normalized,anomaly_rare,near_constant,0,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,normalized,anomaly_rare,differenced,8,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,normalized,anomaly_rare,non_differenced,68,20245,13.161649734264135,5.1644926770465345,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,normalized,held,all_channels,76,263440,3.490062668761673,1.2550517478139578,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,normalized,held,continuous,44,237102,2.165705675103346,1.140361992029509,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,normalized,held,discrete_like,32,26338,8.922438459371525,2.2875208220035077,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,normalized,held,near_constant,0,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,normalized,held,differenced,8,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,normalized,held,non_differenced,68,263440,3.490062668761673,1.2550517478139578,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,normalized,nominal,all_channels,76,618731,1.3578276109163945,1.0130545633910752,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,normalized,nominal,continuous,44,402467,1.4966455098697435,1.0931310631957554,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,normalized,nominal,discrete_like,32,216264,1.0517944086629487,0.8640323098172483,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,normalized,nominal,near_constant,0,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,normalized,nominal,differenced,8,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,normalized,nominal,non_differenced,68,618731,1.3578276109163945,1.0130545633910752,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,normalized,update,all_channels,76,375536,1.9574669570547107,1.0670949838010215,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,normalized,update,continuous,44,180690,1.8869599258745025,1.2169776030018,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,normalized,update,discrete_like,32,194846,2.0206540918953495,0.9281016738876096,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,normalized,update,near_constant,0,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,normalized,update,differenced,8,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,normalized,update,non_differenced,68,375536,1.9574669570547107,1.0670949838010215,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,all,all_channels,76,638976,0.064804385566631,0.03481489557248898,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,all,continuous,44,417792,0.0774402149424095,0.05003480271632582,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,all,discrete_like,32,221184,0.02836476877675887,0.006066182078574945,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,all,near_constant,0,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,all,differenced,8,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,all,non_differenced,68,638976,0.064804385566631,0.03481489557248898,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,anomaly_rare,all_channels,76,20245,0.20834480083355583,0.1123680382050221,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,anomaly_rare,continuous,44,15325,0.21529673132111726,0.12613420700171254,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,anomaly_rare,discrete_like,32,4920,0.1850242306337552,0.06948866080476172,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,anomaly_rare,near_constant,0,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,anomaly_rare,differenced,8,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,anomaly_rare,non_differenced,68,20245,0.20834480083355583,0.1123680382050221,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,held,all_channels,76,263440,0.08331238330594642,0.05108908462223422,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,held,continuous,44,237102,0.08438609540166365,0.05457269343839848,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,held,discrete_like,32,26338,0.07293835792355124,0.019728669346580106,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,held,near_constant,0,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,held,differenced,8,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,held,non_differenced,68,263440,0.08331238330594642,0.05108908462223422,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,nominal,all_channels,76,618731,0.05400663500588192,0.03227734155583536,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,nominal,continuous,44,402467,0.06678575127433707,0.047137115891375536,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,nominal,discrete_like,32,216264,0.006636419978315229,0.004623322405621502,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,nominal,near_constant,0,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,nominal,differenced,8,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,nominal,non_differenced,68,618731,0.05400663500588192,0.03227734155583536,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,update,all_channels,76,375536,0.04771314422199056,0.023398487505700137,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,update,continuous,44,180690,0.06724608696041977,0.04408016876718098,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,update,discrete_like,32,194846,0.013935282561747565,0.004219376889434095,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,update,near_constant,0,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,update,differenced,8,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,update,non_differenced,68,375536,0.04771314422199056,0.023398487505700137,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,all,all_channels,76,638976,2.6969953597385143,1.1445866758481433,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,all,continuous,44,417792,2.049808594904825,1.1734973267085997,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,all,discrete_like,32,221184,3.6161554714618496,1.089977668667281,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,all,near_constant,0,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,all,differenced,8,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,all,non_differenced,68,638976,2.6969953597385143,1.1445866758481433,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,anomaly_rare,all_channels,76,20245,13.161649734264135,5.1644926770465345,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,anomaly_rare,continuous,44,15325,7.464709636862556,3.2840858043465295,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,anomaly_rare,discrete_like,32,4920,23.221641599028832,11.021654328291978,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,anomaly_rare,near_constant,0,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,anomaly_rare,differenced,8,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,anomaly_rare,non_differenced,68,20245,13.161649734264135,5.1644926770465345,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,held,all_channels,76,263440,3.490062668761673,1.2550517478139578,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,held,continuous,44,237102,2.165705675103346,1.140361992029509,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,held,discrete_like,32,26338,8.922438459371525,2.2875208220035077,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,held,near_constant,0,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,held,differenced,8,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,held,non_differenced,68,263440,3.490062668761673,1.2550517478139578,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,nominal,all_channels,76,618731,1.3578276109163945,1.0130545633910752,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,nominal,continuous,44,402467,1.4966455098697435,1.0931310631957554,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,nominal,discrete_like,32,216264,1.0517944086629487,0.8640323098172483,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,nominal,near_constant,0,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,nominal,differenced,8,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,nominal,non_differenced,68,618731,1.3578276109163945,1.0130545633910752,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,update,all_channels,76,375536,1.9574669570547107,1.0670949838010215,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,update,continuous,44,180690,1.8869599258745025,1.2169776030018,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,update,discrete_like,32,194846,2.0206540918953495,0.9281016738876096,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,update,near_constant,0,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,update,differenced,8,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,update,non_differenced,68,375536,1.9574669570547107,1.0670949838010215,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,all,all_channels,76,638976,0.064804385566631,0.03481489557248898,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,all,continuous,44,417792,0.0774402149424095,0.05003480271632582,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,all,discrete_like,32,221184,0.02836476877675887,0.006066182078574945,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,all,near_constant,0,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,all,differenced,8,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,all,non_differenced,68,638976,0.064804385566631,0.03481489557248898,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,anomaly_rare,all_channels,76,20245,0.20834480083355583,0.1123680382050221,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,anomaly_rare,continuous,44,15325,0.21529673132111726,0.12613420700171254,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,anomaly_rare,discrete_like,32,4920,0.1850242306337552,0.06948866080476172,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,anomaly_rare,near_constant,0,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,anomaly_rare,differenced,8,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,anomaly_rare,non_differenced,68,20245,0.20834480083355583,0.1123680382050221,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,held,all_channels,76,263440,0.08331238330594642,0.05108908462223422,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,held,continuous,44,237102,0.08438609540166365,0.05457269343839848,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,held,discrete_like,32,26338,0.07293835792355124,0.019728669346580106,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,held,near_constant,0,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,held,differenced,8,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,held,non_differenced,68,263440,0.08331238330594642,0.05108908462223422,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,nominal,all_channels,76,618731,0.05400663500588192,0.03227734155583536,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,nominal,continuous,44,402467,0.06678575127433707,0.047137115891375536,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,nominal,discrete_like,32,216264,0.006636419978315229,0.004623322405621502,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,nominal,near_constant,0,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,nominal,differenced,8,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,nominal,non_differenced,68,618731,0.05400663500588192,0.03227734155583536,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,update,all_channels,76,375536,0.04771314422199056,0.023398487505700137,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,update,continuous,44,180690,0.06724608696041977,0.04408016876718098,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,update,discrete_like,32,194846,0.013935282561747565,0.004219376889434095,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,update,near_constant,0,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,update,differenced,8,0,,,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,update,non_differenced,68,375536,0.04771314422199056,0.023398487505700137,,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.5,csdi,normalized,all,all_channels,76,470016,1.0545883862462153,0.1876929790803343,0.15127518533865983,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,normalized,all,continuous,44,272952,0.5425708856276341,0.05865998136608529,0.04757744590902784,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,normalized,all,discrete_like,32,197064,1.4982820661912335,0.3664157026224308,0.2949062157287711,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,normalized,all,near_constant,0,0,,,,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,normalized,all,differenced,8,50184,0.18771091713304708,0.0066133469429889135,0.006562232125569425,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,normalized,all,non_differenced,68,419832,1.1139501171851218,0.2093380663037488,0.16857323513964145,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,normalized,anomaly_rare,all_channels,76,10440,6.281578708968713,1.6251647948533638,1.2786161529557782,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,normalized,anomaly_rare,continuous,44,7787,2.9629576157900845,0.7316812438730314,0.572465381114086,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,normalized,anomaly_rare,discrete_like,32,2653,11.38009553554482,4.247688885122437,3.3512871142566656,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,normalized,anomaly_rare,near_constant,0,0,,,,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,normalized,anomaly_rare,differenced,8,0,,,,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,normalized,anomaly_rare,non_differenced,68,10440,6.281578708968713,1.6251647948533638,1.2786161529557782,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,normalized,held,all_channels,76,234303,1.121765869505639,0.08263179694454971,0.06671616360715121,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,normalized,held,continuous,44,169226,0.6019174448686092,0.05460883671150124,0.044510263335300976,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,normalized,held,discrete_like,32,65077,1.89432163428625,0.1555026033492374,0.12446030791933721,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,normalized,held,near_constant,0,0,,,,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,normalized,held,differenced,8,39770,0.19050021683913398,0.006793812689855451,0.006742763795953871,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,normalized,held,non_differenced,68,194533,1.228086424012367,0.09813598715294207,0.07897702480032315,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,normalized,nominal,all_channels,76,459576,0.49098327763911154,0.1550385195816618,0.12566584163727193,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,normalized,nominal,continuous,44,265165,0.2126386188038359,0.03889562171672919,0.03216326093981783,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,normalized,nominal,discrete_like,32,194411,0.7128754913620949,0.3134504999343931,0.2531977807283749,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,normalized,nominal,near_constant,0,0,,,,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,normalized,nominal,differenced,8,50184,0.18771091713304708,0.0066133469429889135,0.006562232125569425,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,normalized,nominal,non_differenced,68,409392,0.5160382615958464,0.1732327414123257,0.14026577407301877,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,normalized,update,all_channels,76,235713,0.9832747660319149,0.2921257011728598,0.23532838739161308,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,normalized,update,continuous,44,103726,0.42845218729677814,0.0652693094116569,0.052581466237190545,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,normalized,update,discrete_like,32,131987,1.257925430469606,0.4704076993380013,0.3789456159343001,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,normalized,update,near_constant,0,0,,,,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,normalized,update,differenced,8,10414,0.17665406793263203,0.005924166045646198,0.005872800164594546,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,normalized,update,non_differenced,68,225299,1.0050256549837364,0.3053548002226328,0.24593451740276348,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,original,all,all_channels,76,470016,0.031096662628429167,0.004678833006596881,0.003972160908519775,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,original,all,continuous,44,272952,0.01519743904464988,0.002113856298999579,0.0017347329366290104,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,original,all,discrete_like,32,197064,0.04457002109114491,0.008231564719604326,0.00707120710561071,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,original,all,near_constant,0,0,,,,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
0.5,csdi,original,all,differenced,8,50184,2.5707274425804405e-07,8.943981319442559e-09,8.899951828299223e-09,random_csdi,rectangle_missing_50,rectangle,50%,0.5,0.5032894736842105
