missing_ratio,method,scale,bucket,channel,eval_points,rmse,mae,crps,crps_scaled_by_abs_target,value_type,near_constant,differenced,model_kind,protocol_key,mask_family,severity,requested_missing_ratio,actual_missing_ratio
0.6842105263157895,csdi,normalized,update,channel_26,4130,1.2747890767924672,1.1010750574292052,0.8593944286561793,0.8800664636848262,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_27,4130,1.3845987114889553,1.1649377615053487,0.9284459488884391,0.9090304463133939,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_28,4130,1.2126197302378443,1.0523860534224614,0.8099147850591787,0.848983715318664,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_29,4130,2.108165003921554,1.3354170699962404,1.1078302164297735,0.797816256138377,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_30,4130,1.786285654280631,1.2124514933071182,0.9788709895115864,0.7629605788405939,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_31,4130,1.7104099953572751,1.0872479602730591,0.8769212916381377,0.7706767074226244,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_32,4130,1.0924088721308107,0.8953816226839153,0.6558760524023957,0.750971627624325,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_33,4130,1.0474327045249274,0.8544824143010248,0.6379730176725129,0.7307106226191785,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_34,4130,1.2108498506677083,1.0611313660554678,0.8184339066349018,0.8371807773604457,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_35,4130,1.22522983927371,1.0639031749660686,0.8220141017180241,0.8519597459789272,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_36,4130,1.3484937198275284,1.1396164199053231,0.9004471709109331,0.8943316476524418,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_37,4130,1.4144957679644603,1.1949223035761576,0.9590163905529121,0.9205277103332374,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_38,4130,1.8204232967259373,1.2268373300030502,0.9864561047632405,0.7727614444676382,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_39,4130,1.6616166590685,1.0649257853879768,0.8672259065441619,0.7582489195317771,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_40,4130,1.0605038306773478,0.8543100204652505,0.6370468170153376,0.7301179789151433,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_41,12188,2.836406208371236,1.1924320342386594,0.9156706207429842,0.8399253499531081,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_42,12188,2.147377689995437,1.0384188815731277,0.7874509216954865,0.7974773017413381,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_43,12188,3.5795807590635738,1.3356557257025994,1.0534545394098584,0.8640157824768379,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_44,12188,2.4602907077137304,1.1010862174564633,0.8398408713673597,0.8237611021264185,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_45,12188,2.575874942763707,1.140717479178739,0.878160067724617,0.8295280677560647,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_46,12188,2.148773076573998,1.0517147503644082,0.8002782208890739,0.8036622212450585,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_47,12182,1.8765405799463348,0.8333947584558993,0.6350646472255147,0.8155792377416248,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_48,12182,2.0394131560017854,0.9056753090617496,0.6823233749539561,0.866074831047676,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_49,12182,1.984162398982651,0.9170908798746358,0.6888154198802845,0.8754749629031434,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_50,4074,2.98939601351558,0.9850980471206987,0.7736687263623013,0.86341173593408,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_51,4074,3.2052238969332487,0.997980032589837,0.7856481804840448,0.8605987870637093,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_52,4074,3.1348257331459095,1.034705409713393,0.8134685280101076,0.8943369629923363,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_53,0,,,,,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_54,0,,,,,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_55,0,,,,,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_56,0,,,,,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_57,12183,2.3981192756535847,1.544895969000413,1.274415379138039,0.8220976094722952,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_58,12183,2.6978317817782607,1.71844336885366,1.4646997841488563,0.8335408269630225,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_59,12183,2.4555233836594685,1.5346508250001283,1.2819234449482946,0.812622490614698,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_60,12183,2.6422771984991367,1.6960432410660924,1.4554452858502995,0.8338232836684752,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_61,0,,,,,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_62,0,,,,,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_63,0,,,,,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_64,0,,,,,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_65,0,,,,,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_66,0,,,,,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_67,0,,,,,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_68,0,,,,,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_69,0,,,,,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_70,12163,0.9915257182177745,0.7639686805896341,0.5848665065878701,0.7429721918494743,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_71,12162,1.0712103414346277,0.9312982018145659,0.6399869522212134,0.6938838170430796,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_72,12163,1.0362784098200102,0.8560419927093824,0.6097661598436762,0.7128073544942428,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_73,12162,1.0205415107644025,0.860656256503993,0.6047674827571391,0.7146403972286222,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_74,12163,1.0015800780842292,0.8019930961776366,0.608493213868732,0.7739629063663555,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_75,12162,0.9879389790766305,0.7929923922151861,0.5976250929246374,0.7373743540556456,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,update,channel_76,12163,1.5712698642592395,1.2218900312182053,0.97657796208816,0.8150950819324865,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_1,0,,,,,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_2,0,,,,,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_3,0,,,,,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_4,0,,,,,continuous,False,True,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_5,0,,,,,continuous,False,True,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_6,0,,,,,continuous,False,True,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_7,0,,,,,continuous,False,True,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_8,0,,,,,discrete_like,False,True,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_9,0,,,,,discrete_like,False,True,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_10,0,,,,,discrete_like,False,True,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_11,0,,,,,discrete_like,False,True,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_12,8158,1.3450844140063463,1.1453872684404878,0.8951556665020831,0.8865096902669313,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_13,8158,1.4757869095124734,1.2317175550710981,0.9922261269046015,0.9296999692539316,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_14,8158,2.0744044611049905,1.3493064268747654,1.1016381838723424,0.7997298021453562,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_15,8158,1.6244381787611462,1.0621152102991074,0.8642363377542546,0.730818127869455,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_16,8158,1.3900163888597463,0.9127255192163032,0.7062657703112157,0.7436217633815259,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_17,8158,1.3219344728774916,1.1322314072309916,0.8760541371334089,0.8814651541879589,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_18,8158,1.2463057825277595,1.0810731690021729,0.831433552240329,0.8584713142874234,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_19,8158,1.0622895784998303,0.9106737526353301,0.6874687489758039,0.7508215305447484,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_20,8158,1.4994361550592579,1.2459702245100188,1.0169082636728657,0.9452303583543403,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_21,8158,2.07586540584802,1.334259800070435,1.1034283246383798,0.8026021313315017,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_22,8158,1.7689182462575284,1.1197574182479046,0.9131014447580087,0.7851393931176983,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_23,8158,1.6378135399724254,1.0548537446751727,0.8600559303651965,0.7270124884670343,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_24,8158,1.3852622970663988,0.9418761170825177,0.72135278691052,0.7582099407216506,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_25,8158,1.24708395057986,1.0784801418625218,0.8256083241484352,0.8453391626349422,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_26,8158,1.2651335797061445,1.0902597661636775,0.8481032474307303,0.8701291849505612,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_27,8158,1.3843728403702662,1.1601007222603221,0.9250474794254206,0.898460489407384,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_28,8158,1.2324438753081548,1.060163531124548,0.8203251900789014,0.8428319160694165,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_29,8158,2.120592482581112,1.3422937788312181,1.1166928180412985,0.7991154786735934,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_30,8158,1.7930091463169484,1.2137911628934501,0.9834493229114505,0.7621813423527706,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_31,8158,1.7339318812637654,1.107414223160572,0.8979997010392895,0.7709218312749917,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_32,8158,1.3948666609073892,0.9613658271896164,0.7259208187577223,0.7660786989695793,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_33,8158,1.3474277923304174,0.9205033250169504,0.7072631132664065,0.7479021630345477,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_34,8158,1.1968890511808978,1.0487223927020208,0.8089417708006058,0.8239324752081422,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_35,8158,1.2167590976225935,1.054864764184337,0.8113482007887933,0.8444800604331121,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_36,8158,1.3529954370281352,1.1385993723718522,0.9009465534710638,0.8841187350931262,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_37,8158,1.3955230822761377,1.1770761484724541,0.9416826192450474,0.9103000697476649,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_38,8158,1.8268085314272968,1.2274746933413592,0.9875259329642919,0.7698112903969266,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_39,8158,1.6792795398943647,1.080250369009068,0.8844753855839156,0.7559157165687032,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_40,8158,1.379353726856809,0.9277159084610916,0.7091142543892595,0.7496923839232571,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_41,100,49.78947693258988,42.54425525724888,42.1222447192865,0.9913697152544022,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_42,100,36.01393822704151,30.762251214981077,30.41710068350756,0.9895571457693585,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_43,100,52.05208122254432,44.34896152734756,43.958653501366314,0.9941776819724769,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_44,100,42.37632442218645,36.221411471366885,35.80514479557224,0.9904640641232264,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_45,100,44.54201379589513,38.020971804857254,37.70362262082335,0.9923797504875496,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_46,100,35.722271119792154,30.51179629802704,30.15365876509171,0.990637841449064,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_47,106,39.324080730655254,34.40109740563159,34.10160187909207,1.0013434435769963,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_48,106,42.73229229763796,37.395176234110345,37.0083119223815,1.0009307957829532,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_49,106,41.186999261586344,36.04988275665157,35.74267259330219,1.0035100803354637,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_50,8214,4.567323767051002,1.24715109268534,1.0334008527905352,0.8963220894391987,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_51,8214,4.915573157517033,1.2791165021437056,1.0663981183660824,0.8945458270364925,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_52,8214,4.786202212878845,1.308298795043856,1.0861230673644604,0.9209141268490892,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_53,0,,,,,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_54,0,,,,,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_55,0,,,,,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_56,0,,,,,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_57,105,32.919666639335645,28.993606019871574,28.679960292189808,0.9990006599940665,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_58,105,31.138048708704932,27.42031301032929,27.052486561220093,0.9996005039852425,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_59,105,35.37784225021654,31.092508557296934,30.66691374633704,0.9967184928089964,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_60,105,30.696447125452806,26.99370454833621,26.802771613703932,1.0003856721141393,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_61,0,,,,,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_62,0,,,,,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_63,0,,,,,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_64,0,,,,,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_65,0,,,,,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_66,0,,,,,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_67,0,,,,,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_68,0,,,,,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_69,0,,,,,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_70,125,0.5880446292250985,0.5282757613658905,0.4118153712731835,0.6016793314961583,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_71,126,0.8480625865441669,0.5838069896849375,0.5036053907712836,1.0199045643995148,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_72,125,0.4530699587310746,0.3277940740585327,0.33292041070720085,1.0986168421812303,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_73,126,0.475245506017883,0.39415515320641653,0.32932632274570917,0.7302673063684413,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_74,125,2.4817497932420163,2.440568424463272,1.9851735528738874,0.8009008848988417,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_75,126,1.0363770494356352,1.0285953127202534,0.660586829929797,0.7441989034434999,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,normalized,held,channel_76,125,1.6970951314440026,1.5548250846862792,1.2697944780227386,0.7876746115876625,discrete_like,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,original,all,channel_1,0,,,,,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,original,all,channel_2,0,,,,,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,original,all,channel_3,0,,,,,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,original,all,channel_4,0,,,,,continuous,False,True,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,original,all,channel_5,0,,,,,continuous,False,True,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,original,all,channel_6,0,,,,,continuous,False,True,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,original,all,channel_7,0,,,,,continuous,False,True,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,original,all,channel_8,0,,,,,discrete_like,False,True,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,original,all,channel_9,0,,,,,discrete_like,False,True,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,original,all,channel_10,0,,,,,discrete_like,False,True,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,original,all,channel_11,0,,,,,discrete_like,False,True,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,original,all,channel_12,12288,0.05354908117383916,0.04563008388504386,0.03568141058642875,0.14496632773349843,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,original,all,channel_13,12288,0.058475088096569434,0.048843130158881344,0.03937032237330353,0.13316599541343682,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,original,all,channel_14,12288,0.12074936647182817,0.07870842376723886,0.06416870609922498,0.2150088841783412,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,csdi,original,all,channel_15,12288,0.0771339225292973,0.05045160294199983,0.041020128491493925,0.28428108094469046,continuous,False,False,random_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
