missing_ratio,method,scale,bucket,channel,eval_points,rmse,mae,crps,crps_scaled_by_abs_target,value_type,near_constant,differenced
0.08,linear_interpolation,normalized,update,channel_70,951,1.5349906626130931,1.3659945787816894,,,discrete_like,False,False
0.08,linear_interpolation,normalized,update,channel_71,989,1.825711948831558,1.7333218504131382,,,discrete_like,False,False
0.08,linear_interpolation,normalized,update,channel_72,1020,1.684794940754911,1.5594829185336243,,,discrete_like,False,False
0.08,linear_interpolation,normalized,update,channel_73,1015,1.2083124206367937,0.9356967456235087,,,discrete_like,False,False
0.08,linear_interpolation,normalized,update,channel_74,985,1.424904020085153,1.178079854897436,,,discrete_like,False,False
0.08,linear_interpolation,normalized,update,channel_75,975,1.514347562951209,1.3271387266501402,,,discrete_like,False,False
0.08,linear_interpolation,normalized,update,channel_76,980,2.39102832067928,2.046452627376634,,,discrete_like,False,False
0.08,linear_interpolation,normalized,held,channel_1,629,0.0,0.0,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_2,595,0.0,0.0,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_3,653,0.0007514453600491111,3.565042058596385e-05,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_4,746,0.09139038767867115,0.003346039846179952,,,continuous,False,True
0.08,linear_interpolation,normalized,held,channel_5,804,0.1468977376637212,0.0069506168365478516,,,continuous,False,True
0.08,linear_interpolation,normalized,held,channel_6,787,0.0,0.0,,,continuous,False,True
0.08,linear_interpolation,normalized,held,channel_7,834,0.3003747662098811,0.02620036081730319,,,continuous,False,True
0.08,linear_interpolation,normalized,held,channel_8,766,0.0,0.0,,,discrete_like,False,True
0.08,linear_interpolation,normalized,held,channel_9,808,0.0,0.0,,,discrete_like,False,True
0.08,linear_interpolation,normalized,held,channel_10,801,0.0,0.0,,,discrete_like,False,True
0.08,linear_interpolation,normalized,held,channel_11,792,0.0,0.0,,,discrete_like,False,True
0.08,linear_interpolation,normalized,held,channel_12,646,0.03408947484900685,0.01015152821415349,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_13,667,0.04240515486514952,0.010900769902133513,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_14,624,0.018430213325932757,0.004984867317267718,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_15,623,0.023132024148083633,0.006600687594226237,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_16,635,0.01896862708415881,0.005608950848654499,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_17,669,0.026275570943215636,0.007661743571227263,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_18,634,0.023834949626134052,0.006392734201642617,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_19,649,0.029613378130982738,0.008117994181639608,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_20,681,0.03084640893853714,0.007595288989827496,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_21,626,0.02024296798523566,0.00579752379094069,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_22,668,0.017640326898066497,0.005506817229136735,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_23,662,0.016298272052638816,0.004572114307894807,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_24,658,0.02539700123789232,0.006439688805162363,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_25,673,0.03293005447392124,0.010352346952035912,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_26,663,0.04457380364996639,0.009855454548811302,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_27,667,0.02518659953885115,0.0072557670825246215,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_28,628,0.02439039832896341,0.006805334477477772,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_29,652,0.021558906648830065,0.005837372761288304,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_30,634,0.023798140996903992,0.006230566180560867,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_31,651,0.02413530878795573,0.006513254056053777,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_32,631,0.0160470226094252,0.0049095781735497305,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_33,609,0.020409428262568988,0.0053503681433024666,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_34,656,0.0251942883966725,0.007778725291534168,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_35,679,0.03009007374518739,0.008787374323527487,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_36,662,0.019737455912696496,0.006055104273323566,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_37,634,0.03429094356548599,0.009143540112754148,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_38,639,0.02136873804991181,0.006146757908643504,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_39,666,0.019587586373062363,0.005285694613471045,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_40,664,0.020295148915660238,0.004783032080495214,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_41,12,0.0,0.0,,,discrete_like,False,False
0.08,linear_interpolation,normalized,held,channel_42,4,2.266824145155509,1.317909300327301,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_43,9,0.0687790386688529,0.03075875176323785,,,discrete_like,False,False
0.08,linear_interpolation,normalized,held,channel_44,16,0.2550361540170316,0.08391449600458145,,,discrete_like,False,False
0.08,linear_interpolation,normalized,held,channel_45,6,0.11161230302416546,0.06318155924479167,,,discrete_like,False,False
0.08,linear_interpolation,normalized,held,channel_46,9,1.4898706972596485,0.49662356906467015,,,discrete_like,False,False
0.08,linear_interpolation,normalized,held,channel_47,10,0.04380628847612239,0.018584442138671876,,,discrete_like,False,False
0.08,linear_interpolation,normalized,held,channel_48,8,0.023119400712203753,0.008173942565917969,,,discrete_like,False,False
0.08,linear_interpolation,normalized,held,channel_49,13,0.0687343937326845,0.03185125497671274,,,discrete_like,False,False
0.08,linear_interpolation,normalized,held,channel_50,675,0.061510426167519575,0.016243092704702308,,,discrete_like,False,False
0.08,linear_interpolation,normalized,held,channel_51,663,0.05604088002767746,0.018102704040245412,,,discrete_like,False,False
0.08,linear_interpolation,normalized,held,channel_52,704,0.054356495657554287,0.014237829399379816,,,discrete_like,False,False
0.08,linear_interpolation,normalized,held,channel_53,10,0.15129383894168844,0.047843313217163085,,,discrete_like,False,False
0.08,linear_interpolation,normalized,held,channel_54,7,0.0,0.0,,,discrete_like,False,False
0.08,linear_interpolation,normalized,held,channel_55,11,0.0,0.0,,,discrete_like,False,False
0.08,linear_interpolation,normalized,held,channel_56,7,0.0,0.0,,,discrete_like,False,False
0.08,linear_interpolation,normalized,held,channel_57,6,0.027773666253469047,0.011338551839192709,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_58,4,0.0,0.0,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_59,7,0.0,0.0,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_60,6,0.0,0.0,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_61,938,0.0003641188627178728,1.18889025787809e-05,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_62,991,0.0,0.0,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_63,894,0.0,0.0,,,continuous,False,False
0.08,linear_interpolation,normalized,held,channel_64,882,0.0,0.0,,,discrete_like,False,False
0.08,linear_interpolation,normalized,held,channel_65,854,0.38197901394735057,0.026142105844037596,,,discrete_like,False,False
0.08,linear_interpolation,normalized,held,channel_66,810,0.049118635833638194,0.010231922493304735,,,discrete_like,False,False
0.08,linear_interpolation,normalized,held,channel_67,812,0.0034749961461068126,0.0007583051094133866,,,discrete_like,False,False
0.08,linear_interpolation,normalized,held,channel_68,855,0.005864260886559606,0.0015568373931778802,,,discrete_like,False,False
0.08,linear_interpolation,normalized,held,channel_69,807,0.007185110085114538,0.0007107012721685672,,,discrete_like,False,False
0.08,linear_interpolation,normalized,held,channel_70,17,0.0,0.0,,,discrete_like,False,False
0.08,linear_interpolation,normalized,held,channel_71,10,0.0,0.0,,,discrete_like,False,False
0.08,linear_interpolation,normalized,held,channel_72,7,0.0,0.0,,,discrete_like,False,False
0.08,linear_interpolation,normalized,held,channel_73,15,0.0,0.0,,,discrete_like,False,False
0.08,linear_interpolation,normalized,held,channel_74,8,0.0,0.0,,,discrete_like,False,False
0.08,linear_interpolation,normalized,held,channel_75,10,0.4159820686382141,0.13154507875442506,,,discrete_like,False,False
0.08,linear_interpolation,normalized,held,channel_76,10,0.0,0.0,,,discrete_like,False,False
0.08,linear_interpolation,original,all,channel_1,978,0.0,0.0,,,continuous,False,False
0.08,linear_interpolation,original,all,channel_2,924,0.0,0.0,,,continuous,False,False
0.08,linear_interpolation,original,all,channel_3,969,1.1343952529250501e-05,6.06826338359569e-07,,,continuous,False,False
0.08,linear_interpolation,original,all,channel_4,942,1.0341277891872313e-07,3.3693703604481953e-09,,,continuous,False,True
0.08,linear_interpolation,original,all,channel_5,1001,2.224369938419234e-07,1.1760157185953695e-08,,,continuous,False,True
0.08,linear_interpolation,original,all,channel_6,988,0.0,0.0,,,continuous,False,True
0.08,linear_interpolation,original,all,channel_7,1027,4.0332576212931073e-07,3.622998955566107e-08,,,continuous,False,True
0.08,linear_interpolation,original,all,channel_8,988,0.0,0.0,,,discrete_like,False,True
0.08,linear_interpolation,original,all,channel_9,1015,0.0,0.0,,,discrete_like,False,True
0.08,linear_interpolation,original,all,channel_10,1026,0.0,0.0,,,discrete_like,False,True
0.08,linear_interpolation,original,all,channel_11,997,0.0,0.0,,,discrete_like,False,True
0.08,linear_interpolation,original,all,channel_12,988,0.001446702107862433,0.00045832097228722053,,,continuous,False,False
0.08,linear_interpolation,original,all,channel_13,1012,0.0015960323639984766,0.00046286515508715814,,,continuous,False,False
0.08,linear_interpolation,original,all,channel_14,955,0.0012308335537085846,0.0004069908439176869,,,continuous,False,False
0.08,linear_interpolation,original,all,channel_15,948,0.0014194990402946722,0.0004648871539074157,,,continuous,False,False
0.08,linear_interpolation,original,all,channel_16,956,0.0014991070480869066,0.0005026055055682131,,,continuous,False,False
0.08,linear_interpolation,original,all,channel_17,995,0.0012325990646964706,0.00041466377787853606,,,continuous,False,False
0.08,linear_interpolation,original,all,channel_18,974,0.0013715658030203043,0.0004001287035873538,,,continuous,False,False
0.08,linear_interpolation,original,all,channel_19,968,0.0016234012783387338,0.00047730545182366016,,,continuous,False,False
0.08,linear_interpolation,original,all,channel_20,1005,0.0012851252742886515,0.0003807367228749973,,,continuous,False,False
0.08,linear_interpolation,original,all,channel_21,972,0.0014097591532268058,0.000456783092684216,,,continuous,False,False
0.08,linear_interpolation,original,all,channel_22,1024,0.001053633757888248,0.00035048145218752325,,,continuous,False,False
0.08,linear_interpolation,original,all,channel_23,985,0.000913697368034699,0.00030375517488736187,,,continuous,False,False
0.08,linear_interpolation,original,all,channel_24,1002,0.0019189081503077732,0.00054167035573019,,,continuous,False,False
0.08,linear_interpolation,original,all,channel_25,1037,0.0012898762982635572,0.00043077532672606184,,,continuous,False,False
0.08,linear_interpolation,original,all,channel_26,959,0.0015472131374128202,0.00039879177484323386,,,continuous,False,False
0.08,linear_interpolation,original,all,channel_27,1018,0.001242662840223997,0.0003924687742484342,,,continuous,False,False
0.08,linear_interpolation,original,all,channel_28,979,0.0014144379540538992,0.00044044031094725455,,,continuous,False,False
0.08,linear_interpolation,original,all,channel_29,999,0.0013242059274822218,0.00040976853819342106,,,continuous,False,False
0.08,linear_interpolation,original,all,channel_30,964,0.0012824085340446558,0.000389055337339516,,,continuous,False,False
