method,method_label,mask_family,mask_label,channel_index,channel,normalized_rmse,normalized_mae,evaluation_points
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,41,channel_42,0.9764293909495837,0.8363361775083437,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,42,channel_43,1.0114766090171543,0.8905736377677101,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,43,channel_44,1.0002684527029664,0.8545463709398301,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,44,channel_45,0.9607396244122186,0.8382011938402191,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,45,channel_46,1.0254434217022745,0.8844529388883381,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,46,channel_47,1.0488088941405913,0.9411249464612972,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,47,channel_48,1.0637703668428888,0.9563670023431392,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,48,channel_49,1.0573849188728794,0.9486587795932677,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,49,channel_50,1.0503206105883582,0.9420944533159953,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,50,channel_51,1.0635367609393138,0.9570105253714818,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,51,channel_52,1.0564330344695112,0.9486685598434548,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,52,channel_53,0.9919061816668434,0.5014660012953337,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,53,channel_54,1.0260767457733513,0.613088121968166,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,54,channel_55,0.9728801344375172,0.5868380304273092,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,55,channel_56,0.9925430477794066,0.6867182558646014,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,56,channel_57,1.0751104808846887,0.9693470744464202,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,57,channel_58,1.0851864853219753,0.9794565498036536,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,58,channel_59,1.056663138635551,0.9508682044038669,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,59,channel_60,1.0586593009593657,0.9558542612359693,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,60,channel_61,0.9739066689748374,0.8775672236963397,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,61,channel_62,0.8979770577667425,0.8152368296720923,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,62,channel_63,0.895825885230617,0.8124359106090377,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,63,channel_64,0.9136959813141404,0.06116043765846484,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,64,channel_65,0.7691259566645641,0.10251260743567904,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,65,channel_66,1.2751310056912009,1.1396515427834164,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,66,channel_67,0.01400679736247325,0.01392548863940553,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,67,channel_68,0.0061387616378562665,0.002403884411194886,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,68,channel_69,0.017618953880670574,0.0032854417776885946,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,69,channel_70,0.9969686149387141,0.817213763048366,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,70,channel_71,0.9893403487081991,0.8743446260469804,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,71,channel_72,1.022970173860713,0.8739354575810371,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,72,channel_73,0.978653638212377,0.8448593516531374,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,73,channel_74,0.9990893390792255,0.7850232307137929,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,74,channel_75,0.9972830012313294,0.8282337894319585,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,75,channel_76,0.9860676437493517,0.7880133079719512,6144
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,0,channel_1,0.019422996510167816,0.015076114432766649,5760
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,1,channel_2,0.027360318058905406,0.014892123700217832,5568
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,2,channel_3,0.048514724058832316,0.01983511445542879,6144
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,3,channel_4,0.0014090528761955769,0.0013579381901007465,6624
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,4,channel_5,0.0015571817638662887,0.001507964159129937,6336
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,5,channel_6,0.0013837994328137885,0.0013289048594999663,5280
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,6,channel_7,0.0015933140861792362,0.001549144907598844,5856
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,7,channel_8,0.0019891620949211487,0.001443453238195181,5472
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,8,channel_9,0.0018855216255755207,0.0013317502482624137,5856
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,9,channel_10,0.007759086150803921,0.006464769532533488,4416
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,10,channel_11,0.0007749950784623333,0.0006557027956623531,6048
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,11,channel_12,0.517685151669435,0.4328652314858118,6816
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,12,channel_13,0.5281580598814656,0.4287743665066415,4992
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,13,channel_14,0.7986560156070471,0.48558136262775736,6048
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,14,channel_15,0.8723561764971363,0.6167778809513973,5856
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,15,channel_16,0.6341957885628249,0.5264364024706687,6336
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,16,channel_17,0.48687735660764425,0.3873880764768069,5184
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,17,channel_18,0.643432024121697,0.47007720947294035,6336
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,18,channel_19,0.9951611358406404,0.7858186226304393,5472
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,19,channel_20,0.5121292936937465,0.398603347999551,6720
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,20,channel_21,0.7997269348121008,0.5397123176016017,6144
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,21,channel_22,0.7468641586236787,0.6079668809808192,5952
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,22,channel_23,0.845434334493454,0.5949068645229407,6144
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,23,channel_24,0.6196067879761806,0.4993362009246356,6144
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,24,channel_25,0.6140494812688454,0.4980671277948238,5568
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,25,channel_26,0.5103340175927245,0.40913227333844304,5952
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,26,channel_27,0.5708532661341151,0.4528560459227777,6528
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,27,channel_28,0.7539793698109943,0.5581389342147772,6336
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,28,channel_29,0.6886012212918082,0.5273505209823738,6144
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,29,channel_30,0.7278722701758757,0.44425616925807054,5856
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,30,channel_31,0.721896853246985,0.546380756792846,5952
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,31,channel_32,0.606225073721506,0.49871192046960006,6624
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,32,channel_33,0.5758173156174363,0.45994444319765365,6240
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,33,channel_34,0.5012543544544944,0.4095217819640536,5760
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,34,channel_35,0.7885128085706172,0.6035031778164947,7104
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,35,channel_36,0.7091107289336084,0.5352660742632387,6624
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,36,channel_37,0.5773004076620036,0.45635268992957606,6912
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,37,channel_38,0.7361068267233715,0.4549043316622843,5952
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,38,channel_39,0.6878669776341566,0.5106657401799246,7104
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,39,channel_40,0.5862381708333527,0.4897088346183431,5856
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,40,channel_41,1.454289625232479,1.1966260148193715,5568
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,41,channel_42,0.7328622744019551,0.5620338799849803,6912
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,42,channel_43,0.7437667704099146,0.5897396259753339,7104
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,43,channel_44,2.9045883650510214,2.210439206092268,5184
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,44,channel_45,0.8543923054216677,0.6827003799000729,5664
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,45,channel_46,1.1543220275742685,0.9829865250481805,5952
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,46,channel_47,0.6253879463000289,0.4972104733015057,5952
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,47,channel_48,0.7006294574234061,0.5609087182936641,5184
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,48,channel_49,0.7158004733514851,0.48076817632040464,7200
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,49,channel_50,0.5827796413302562,0.45616620503055394,7200
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,50,channel_51,0.6289497788938277,0.48883097704843875,6624
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,51,channel_52,0.7719703431484195,0.5445935022335059,6240
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,52,channel_53,0.9691341246231825,0.4878772251134774,6912
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,53,channel_54,1.028481161551407,0.6220909760088159,7392
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,54,channel_55,0.9794716870530579,0.5826384098534646,6912
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,55,channel_56,0.9883998598459011,0.6846119148088065,6432
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,56,channel_57,0.5907234694139213,0.4802983943328665,5568
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,57,channel_58,0.5703999194569491,0.44420785352709163,6144
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,58,channel_59,0.797082339360298,0.5511395045930089,6048
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,59,channel_60,0.5838456720531854,0.4422199685763929,5952
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,60,channel_61,0.7064093981874445,0.5751852897186644,5952
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,61,channel_62,0.6276645881961553,0.41380747314830246,6816
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,62,channel_63,0.6631015071500248,0.46729771264271625,5952
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,63,channel_64,1.4364011907114176,0.16128974129971946,6720
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,64,channel_65,0.48183457698998705,0.07429078068904645,6528
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,65,channel_66,0.6247258223695692,0.4822503833793789,7008
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,66,channel_67,0.019945496685620307,0.017445817325409212,5664
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,67,channel_68,0.029191981275030723,0.02250811374548681,6144
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,68,channel_69,0.047513821403408575,0.03926891872253762,6432
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,69,channel_70,0.9385183642557772,0.7659735771524927,5856
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,70,channel_71,0.8698984138635325,0.7553671910646588,6624
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,71,channel_72,0.8567694245221313,0.7145209666879496,5856
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,72,channel_73,0.9500302521222947,0.7908035867386787,4800
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,73,channel_74,0.9256637436819805,0.7351286427017737,6048
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,74,channel_75,0.8047823923372341,0.615754166682404,6240
spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,75,channel_76,0.8396858591877122,0.6679776966562309,6144
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,0,channel_1,0.025373860287266337,0.023623819992267054,6868
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,1,channel_2,0.024883963197226314,0.022314708781645213,6868
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,2,channel_3,0.06033189676204516,0.03190922002292706,5848
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,3,channel_4,0.0016940208354407882,0.0016627157337441552,6324
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,4,channel_5,0.0017927724715845709,0.0017589678985689384,6188
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,5,channel_6,0.0016329357381813707,0.0016043821723972461,6120
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,6,channel_7,0.0018315267022789843,0.0017969239408332591,5984
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,7,channel_8,0.002385435878535884,0.002001215540994443,6936
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,8,channel_9,0.0026340620120591128,0.002420029198947458,5440
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,9,channel_10,0.00672869805795284,0.005611732314455247,6528
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,10,channel_11,0.0010584867096641649,0.0009784265922393213,6800
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,11,channel_12,0.6942653104688477,0.602944435779143,6188
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,12,channel_13,0.6839345216339485,0.6042170765647858,5916
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,13,channel_14,1.0368961192290014,0.7252535473995353,5916
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,14,channel_15,0.9936702370401879,0.7700443894901392,6324
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,15,channel_16,0.8129505373026643,0.6971061807540814,5916
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,16,channel_17,0.6775049393952287,0.5610853207429438,6460
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,17,channel_18,0.7453163878788092,0.5984646251359529,5916
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,18,channel_19,1.1570691774504018,0.8549325064832939,6528
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,19,channel_20,0.7406990687897531,0.653289186436424,6324
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,20,channel_21,1.100006922760895,0.7953656568209684,5712
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,21,channel_22,1.0101664222848008,0.9062735582510948,5916
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,22,channel_23,1.0376041892159236,0.8430928454899305,5712
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,23,channel_24,0.8238287138125836,0.7088121557260901,6596
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,24,channel_25,0.7895515053835788,0.6608346046665338,5780
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,25,channel_26,0.7210730927941491,0.609397860406663,6324
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,26,channel_27,0.7535765029705915,0.6537751357213132,6528
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,27,channel_28,0.8768100489135965,0.6826820114892523,6528
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,28,channel_29,1.0012373347622365,0.8103878030455421,5916
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,29,channel_30,1.048610366595277,0.8365534388246197,6052
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,30,channel_31,0.9644367048816151,0.8395451931016942,6528
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,31,channel_32,0.8697490576904895,0.763928317079725,5440
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,32,channel_33,0.7962584227693621,0.6806133553631649,6188
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,33,channel_34,0.6755909508467969,0.5834078493853967,6664
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,34,channel_35,0.8031984203459394,0.6485353127178772,6800
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,35,channel_36,0.8439587944234622,0.6643330465352382,6324
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,36,channel_37,0.7411428274998347,0.607934045395755,6460
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,37,channel_38,1.0601020538823436,0.8499839059432939,5984
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,38,channel_39,0.9931405569300472,0.880548029967583,6392
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,39,channel_40,0.8171339488476891,0.6962714401117311,5916
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,40,channel_41,1.387297238083743,1.1379940276257787,6324
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,41,channel_42,0.880031661463392,0.7142323495555628,5644
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,42,channel_43,0.8872139934237042,0.7468950386273405,6052
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,43,channel_44,3.1097813066007083,2.263502504493282,5984
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,44,channel_45,0.8367539847062815,0.674027987227251,6596
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,45,channel_46,1.1254766365127185,0.9508903561979166,6596
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,46,channel_47,0.7609015319071387,0.6421640318370363,5984
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,47,channel_48,0.7615561828507773,0.625235693455646,6596
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,48,channel_49,0.7681397696403955,0.5627600398828777,6120
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,49,channel_50,0.7523054562872388,0.6233771120218857,5984
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,50,channel_51,0.7850736758715532,0.6530781608317799,6120
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,51,channel_52,0.7945722736270412,0.6004661610738347,5712
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,52,channel_53,0.9894854764384213,0.4929502984717353,5916
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,53,channel_54,1.0198218049002417,0.6104972042295249,6188
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,54,channel_55,0.97715672624207,0.5823928395800717,6392
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,55,channel_56,0.9971382623437033,0.6884929803723397,5644
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,56,channel_57,0.801743931619803,0.6842271407021753,6868
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,57,channel_58,0.8365507723386523,0.7281728452521664,5984
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,58,channel_59,1.0267405863282155,0.8507566128908159,6120
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,59,channel_60,0.8032887107511604,0.6635007270719738,6460
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,60,channel_61,0.9054988311308125,0.7390106328667799,5984
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,61,channel_62,0.7086511900247463,0.49356443360364083,6256
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,62,channel_63,0.7523681288385805,0.5603535391458938,5440
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,63,channel_64,0.8644351021033503,0.07080219244818674,6868
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,64,channel_65,0.7703784703350179,0.106541687799038,5916
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,65,channel_66,0.8277244430219103,0.703192045078237,6188
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,66,channel_67,0.019007831520644957,0.017216224897044125,5440
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,67,channel_68,0.02560918284986843,0.018357257703914557,6596
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,68,channel_69,0.04810524369071533,0.035134440181574376,6732
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,69,channel_70,0.9743385825099873,0.7956486740673733,6256
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,70,channel_71,0.9171966404923722,0.8019605919398225,5984
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,71,channel_72,0.9095779230747404,0.7607603025949004,6052
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,72,channel_73,0.9605629187316703,0.8155308854243931,5644
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,73,channel_74,0.9601498669367232,0.7614824908346435,6188
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,74,channel_75,0.8826286505999154,0.6926573003459089,6256
spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,75,channel_76,0.8888025084796767,0.7057964059011071,5780
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,0,channel_1,0.03136902134070508,0.03136902134070501,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,1,channel_2,0.031104978767277393,0.031104978767277334,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,2,channel_3,0.061728302193860135,0.03815548047584393,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,3,channel_4,0.0020502641537023577,0.002050264153702353,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,4,channel_5,0.002168999909996163,0.0021689999099961583,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,5,channel_6,0.0019692882178671553,0.001969288217867161,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,6,channel_7,0.0022063890524502594,0.0022063890524502607,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,7,channel_8,0.0030577719243560686,0.003057771924356072,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,8,channel_9,0.0029959314552344997,0.0029959314552345036,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,9,channel_10,0.0011164573489570305,0.0011164573489570305,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,10,channel_11,0.0013909046195904582,0.0013909046195904595,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,11,channel_12,0.9370399483061985,0.8538845517655473,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,12,channel_13,0.8858074404876408,0.8091284549960652,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,13,channel_14,1.322322043000644,1.109412959224689,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,14,channel_15,1.264415515250196,1.205082405704024,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,15,channel_16,1.1622852122743412,1.0551774792043147,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,16,channel_17,0.9040363405247086,0.8216296850498677,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,17,channel_18,0.9304057444911259,0.8403280915446452,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,18,channel_19,0.9249153007505364,0.8195640317351596,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,19,channel_20,0.9088228445825702,0.8282952251488961,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,20,channel_21,1.331667809282899,1.1048640918811363,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,21,channel_22,1.215842505157706,1.1535034751496889,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,22,channel_23,1.2636465572576872,1.2041895701386094,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,23,channel_24,1.1633790506153572,1.0562986682700093,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,24,channel_25,0.9508266799788886,0.8583074360654507,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,25,channel_26,0.9337555423076287,0.8507028516941587,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,26,channel_27,0.9319802157558662,0.8492504157418356,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,27,channel_28,0.9637117749512456,0.8625731177738852,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,28,channel_29,1.3378903316675932,1.146295681009455,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,29,channel_30,1.2952653587608802,1.1659456072718053,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,30,channel_31,1.2156513601951486,1.1533699801368085,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,31,channel_32,1.1623167875230622,1.0554127488879836,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,32,channel_33,1.1601171899998666,1.054489898589731,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,33,channel_34,0.9472493815449963,0.8640306141712406,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,34,channel_35,0.9695343581649056,0.8688552806665664,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,35,channel_36,0.9183029723065586,0.8254354499362163,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,36,channel_37,0.9205039702636587,0.8307235739903785,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,37,channel_38,1.2967108793586197,1.1676369545405032,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,38,channel_39,1.226158942848665,1.1658128284638454,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,39,channel_40,1.1606184116538185,1.0550367539610201,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,40,channel_41,1.0153391729247532,0.8891039449215287,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,41,channel_42,0.9762326392777778,0.8361805162815673,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,42,channel_43,1.0108539143652633,0.8900915173532646,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,43,channel_44,1.0453254851887708,0.8837200417485076,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,44,channel_45,0.9608444423425543,0.8382963568939568,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,45,channel_46,1.028034563995448,0.8868486987083438,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,46,channel_47,1.0484120744958607,0.9407381061975314,6144
spearman,Spearman Top-8,time_block_50,时间块缺失 50%,47,channel_48,1.0656190969793902,0.9581651349674837,6144
