window_index,window_start,method,method_label,mask_family,mask_label,normalized_rmse,normalized_mae,evaluation_points
25,6181237,shuffled,打乱原值图,channel_dropout_50,通道丢失 50%,0.963668087023026,0.6976256732241664,3648
25,6181237,global_mean,零值基线,channel_dropout_50,通道丢失 50%,1.149574729671102,0.9607443052842555,3648
25,6181237,raw_pearson,原值 Pearson Top-8,rectangle_50,矩形缺失 50%,0.9571331986542152,0.6851705165376744,3672
25,6181237,diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,0.8671161920503642,0.6084425525861152,3672
25,6181237,spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,1.0446515840437303,0.7214119381527448,3672
25,6181237,random,随机 Top-8,rectangle_50,矩形缺失 50%,0.9655125189270789,0.7667020666857837,3672
25,6181237,shuffled,打乱原值图,rectangle_50,矩形缺失 50%,0.9633101492162659,0.7409595215954632,3672
25,6181237,global_mean,零值基线,rectangle_50,矩形缺失 50%,1.0823000352942087,0.8877986714642346,3672
25,6181237,raw_pearson,原值 Pearson Top-8,time_block_50,时间块缺失 50%,1.0980985654322308,0.9123332457353357,3648
25,6181237,diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,1.104164233294842,0.9158891187219304,3648
25,6181237,spearman,Spearman Top-8,time_block_50,时间块缺失 50%,1.0933118512997755,0.9077315696093479,3648
25,6181237,random,随机 Top-8,time_block_50,时间块缺失 50%,1.117335637640679,0.9305272824421901,3648
25,6181237,shuffled,打乱原值图,time_block_50,时间块缺失 50%,1.1229143249502829,0.927020716407032,3648
25,6181237,global_mean,零值基线,time_block_50,时间块缺失 50%,1.0945213945754075,0.9092000296021133,3648
26,6192833,raw_pearson,原值 Pearson Top-8,channel_dropout_50,通道丢失 50%,0.6733415050996461,0.444486037348643,3648
26,6192833,diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,0.7008242024359264,0.47088196876986654,3648
26,6192833,spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,0.6484903908795346,0.43293891414417834,3648
26,6192833,random,随机 Top-8,channel_dropout_50,通道丢失 50%,0.9425702421601025,0.6686941713775909,3648
26,6192833,shuffled,打乱原值图,channel_dropout_50,通道丢失 50%,0.8447010945908309,0.6130441069441244,3648
26,6192833,global_mean,零值基线,channel_dropout_50,通道丢失 50%,1.067988488256086,0.8506510791061086,3648
26,6192833,raw_pearson,原值 Pearson Top-8,rectangle_50,矩形缺失 50%,0.9407487350360221,0.7122010483722705,3672
26,6192833,diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,0.8746286349658567,0.6240514119113834,3672
26,6192833,spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,0.9392746906589363,0.7107540414093567,3672
26,6192833,random,随机 Top-8,rectangle_50,矩形缺失 50%,1.0400770529099257,0.7986718445152857,3672
26,6192833,shuffled,打乱原值图,rectangle_50,矩形缺失 50%,1.047617759676216,0.7617032929288712,3672
26,6192833,global_mean,零值基线,rectangle_50,矩形缺失 50%,1.1033676701517916,0.9031390653143002,3672
26,6192833,raw_pearson,原值 Pearson Top-8,time_block_50,时间块缺失 50%,1.1153108844966986,0.9243841425928149,3648
26,6192833,diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,1.1208782006211602,0.9278720249958571,3648
26,6192833,spearman,Spearman Top-8,time_block_50,时间块缺失 50%,1.1101507628791318,0.919497395361965,3648
26,6192833,random,随机 Top-8,time_block_50,时间块缺失 50%,1.133836219951573,0.9425573801066124,3648
26,6192833,shuffled,打乱原值图,time_block_50,时间块缺失 50%,1.1404026289613947,0.9388470440150578,3648
26,6192833,global_mean,零值基线,time_block_50,时间块缺失 50%,1.111807319917716,0.9210868867748695,3648
27,6204430,raw_pearson,原值 Pearson Top-8,channel_dropout_50,通道丢失 50%,0.908717634497059,0.5369394685026228,3648
27,6204430,diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,0.7214933834198094,0.5067678891698195,3648
27,6204430,spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,0.6087477142890969,0.4199186866302686,3648
27,6204430,random,随机 Top-8,channel_dropout_50,通道丢失 50%,1.1788209837356691,0.7169811402543147,3648
27,6204430,shuffled,打乱原值图,channel_dropout_50,通道丢失 50%,0.8825463270265638,0.6338135083753637,3648
27,6204430,global_mean,零值基线,channel_dropout_50,通道丢失 50%,1.0876196703278793,0.8893249073335346,3648
27,6204430,raw_pearson,原值 Pearson Top-8,rectangle_50,矩形缺失 50%,1.016188057560018,0.7496246269145532,3672
27,6204430,diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,1.0172421070319324,0.7664364461617883,3672
27,6204430,spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,0.995005234749998,0.7489102034668128,3672
27,6204430,random,随机 Top-8,rectangle_50,矩形缺失 50%,1.2794645446489674,0.9198249907617926,3672
27,6204430,shuffled,打乱原值图,rectangle_50,矩形缺失 50%,1.0451222219797944,0.8105921400063728,3672
27,6204430,global_mean,零值基线,rectangle_50,矩形缺失 50%,1.1275282650113507,0.9308331134795038,3672
27,6204430,raw_pearson,原值 Pearson Top-8,time_block_50,时间块缺失 50%,1.1173198774195907,0.9295180479399645,3648
27,6204430,diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,1.1248448635578454,0.9346350235452799,3648
27,6204430,spearman,Spearman Top-8,time_block_50,时间块缺失 50%,1.1153365123524053,0.927886887010846,3648
27,6204430,random,随机 Top-8,time_block_50,时间块缺失 50%,1.1346537868516593,0.946395568942932,3648
27,6204430,shuffled,打乱原值图,time_block_50,时间块缺失 50%,1.1422030578263174,0.943794835552238,3648
27,6204430,global_mean,零值基线,time_block_50,时间块缺失 50%,1.1151240054376361,0.9278162028453982,3648
28,6216026,raw_pearson,原值 Pearson Top-8,channel_dropout_50,通道丢失 50%,0.8793933888916493,0.5632598153065046,3648
28,6216026,diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,0.8071046884854595,0.5342835742403623,3648
28,6216026,spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,0.7399877039949904,0.47367538088171957,3648
28,6216026,random,随机 Top-8,channel_dropout_50,通道丢失 50%,0.9762910662887241,0.7464924783279165,3648
28,6216026,shuffled,打乱原值图,channel_dropout_50,通道丢失 50%,0.7656689064008261,0.49945531167161883,3648
28,6216026,global_mean,零值基线,channel_dropout_50,通道丢失 50%,1.1016436681179318,0.8829473393673796,3648
28,6216026,raw_pearson,原值 Pearson Top-8,rectangle_50,矩形缺失 50%,1.1558521277523088,0.8152629143770106,3672
28,6216026,diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,0.8947507811841667,0.6754011737474328,3672
28,6216026,spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,1.2537719769662006,0.8261549494102323,3672
28,6216026,random,随机 Top-8,rectangle_50,矩形缺失 50%,1.2086837208627503,0.8271676914762296,3672
28,6216026,shuffled,打乱原值图,rectangle_50,矩形缺失 50%,0.9465673397443161,0.7250590987781835,3672
28,6216026,global_mean,零值基线,rectangle_50,矩形缺失 50%,1.0796425121368076,0.8759349775665969,3672
28,6216026,raw_pearson,原值 Pearson Top-8,time_block_50,时间块缺失 50%,1.1065870044322679,0.9130580294189394,3648
28,6216026,diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,1.1144760129041171,0.9184890166267633,3648
28,6216026,spearman,Spearman Top-8,time_block_50,时间块缺失 50%,1.10503094149101,0.9120711620256012,3648
28,6216026,random,随机 Top-8,time_block_50,时间块缺失 50%,1.1233836011623894,0.929512594803823,3648
28,6216026,shuffled,打乱原值图,time_block_50,时间块缺失 50%,1.1312987936018872,0.9269802014687981,3648
28,6216026,global_mean,零值基线,time_block_50,时间块缺失 50%,1.1049858215593649,0.9119133164825447,3648
29,6227622,raw_pearson,原值 Pearson Top-8,channel_dropout_50,通道丢失 50%,0.9412838339305296,0.5457656605596675,3648
29,6227622,diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,0.8000829792933712,0.5625053523220795,3648
29,6227622,spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,0.6707288281921014,0.43419278102350317,3648
29,6227622,random,随机 Top-8,channel_dropout_50,通道丢失 50%,0.928902729316449,0.6953835001524693,3648
29,6227622,shuffled,打乱原值图,channel_dropout_50,通道丢失 50%,0.7798500152540907,0.5326919312168419,3648
29,6227622,global_mean,零值基线,channel_dropout_50,通道丢失 50%,1.0699751509323767,0.8360606220128255,3648
29,6227622,raw_pearson,原值 Pearson Top-8,rectangle_50,矩形缺失 50%,1.2480040070376455,0.7906043878504332,3672
29,6227622,diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,0.9655959808327849,0.7074205302669314,3672
29,6227622,spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,0.9364503609039455,0.6905203996975312,3672
29,6227622,random,随机 Top-8,rectangle_50,矩形缺失 50%,1.31764026415711,0.8689076514965964,3672
29,6227622,shuffled,打乱原值图,rectangle_50,矩形缺失 50%,0.8813677163253262,0.6578479040923535,3672
29,6227622,global_mean,零值基线,rectangle_50,矩形缺失 50%,1.1071204701820292,0.8876817699396495,3672
29,6227622,raw_pearson,原值 Pearson Top-8,time_block_50,时间块缺失 50%,1.1548825928360813,0.9507381776471877,3648
29,6227622,diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,1.1604771666924891,0.9542936071773425,3648
29,6227622,spearman,Spearman Top-8,time_block_50,时间块缺失 50%,1.1494279604288897,0.945541757659405,3648
29,6227622,random,随机 Top-8,time_block_50,时间块缺失 50%,1.1726632729899342,0.9689220226038843,3648
29,6227622,shuffled,打乱原值图,time_block_50,时间块缺失 50%,1.179830533296785,0.9649890252164033,3648
29,6227622,global_mean,零值基线,time_block_50,时间块缺失 50%,1.151268661512592,0.9474919675804542,3648
30,6239219,raw_pearson,原值 Pearson Top-8,channel_dropout_50,通道丢失 50%,0.733512124664123,0.5307228455575858,3648
30,6239219,diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,0.7523617022453896,0.5150105529501975,3648
30,6239219,spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,0.7216424734227483,0.5232695738070995,3648
30,6239219,random,随机 Top-8,channel_dropout_50,通道丢失 50%,0.9142400539218175,0.6139526822663229,3648
30,6239219,shuffled,打乱原值图,channel_dropout_50,通道丢失 50%,0.8475587834173537,0.633452309524734,3648
30,6239219,global_mean,零值基线,channel_dropout_50,通道丢失 50%,1.1101024292051387,0.9197381499571636,3648
30,6239219,raw_pearson,原值 Pearson Top-8,rectangle_50,矩形缺失 50%,1.1112538585726386,0.8299690200233644,3672
30,6239219,diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,0.9473564475106174,0.7289074101768402,3672
30,6239219,spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,1.0206619567772928,0.7828076772013146,3672
30,6239219,random,随机 Top-8,rectangle_50,矩形缺失 50%,1.1863635338598966,0.9668663396637904,3672
30,6239219,shuffled,打乱原值图,rectangle_50,矩形缺失 50%,1.0849889978906133,0.8667056310871126,3672
30,6239219,global_mean,零值基线,rectangle_50,矩形缺失 50%,1.1821448025571575,0.999542588772393,3672
30,6239219,raw_pearson,原值 Pearson Top-8,time_block_50,时间块缺失 50%,1.1311293740796897,0.9346870484216759,3648
30,6239219,diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,1.1377179240892665,0.9391602204886392,3648
30,6239219,spearman,Spearman Top-8,time_block_50,时间块缺失 50%,1.1272929813062174,0.9312522207250299,3648
30,6239219,random,随机 Top-8,time_block_50,时间块缺失 50%,1.1492048836263862,0.9528314524121283,3648
30,6239219,shuffled,打乱原值图,time_block_50,时间块缺失 50%,1.1565688673842922,0.949715686430405,3648
30,6239219,global_mean,零值基线,time_block_50,时间块缺失 50%,1.1280939069824851,0.9324106081533484,3648
31,6250815,raw_pearson,原值 Pearson Top-8,channel_dropout_50,通道丢失 50%,0.9408458407022822,0.5560156359544238,3648
31,6250815,diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,0.7864548241557213,0.529757984116826,3648
31,6250815,spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,1.3077738191137644,0.6518184592776219,3648
31,6250815,random,随机 Top-8,channel_dropout_50,通道丢失 50%,0.9112561178627574,0.6737812266589861,3648
31,6250815,shuffled,打乱原值图,channel_dropout_50,通道丢失 50%,1.0076503581862801,0.6583360097377792,3648
31,6250815,global_mean,零值基线,channel_dropout_50,通道丢失 50%,1.1245981856022327,0.9299445894483684,3648
31,6250815,raw_pearson,原值 Pearson Top-8,rectangle_50,矩形缺失 50%,1.2210881845698989,0.7851391667936716,3672
31,6250815,diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,0.9879977804062832,0.7517682771111733,3672
31,6250815,spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,0.8901751494709452,0.6955561718098019,3672
31,6250815,random,随机 Top-8,rectangle_50,矩形缺失 50%,1.1267982501460625,0.8325460135133985,3672
31,6250815,shuffled,打乱原值图,rectangle_50,矩形缺失 50%,1.0716681968062896,0.8420847262830248,3672
31,6250815,global_mean,零值基线,rectangle_50,矩形缺失 50%,1.1004956648423359,0.8980654887770603,3672
31,6250815,raw_pearson,原值 Pearson Top-8,time_block_50,时间块缺失 50%,1.1238865212302676,0.9252975752712893,3648
31,6250815,diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,1.12990956848654,0.92881840017192,3648
31,6250815,spearman,Spearman Top-8,time_block_50,时间块缺失 50%,1.1206827838335702,0.9222180326613367,3648
31,6250815,random,随机 Top-8,time_block_50,时间块缺失 50%,1.1402322050498224,0.9425008031543299,3648
31,6250815,shuffled,打乱原值图,time_block_50,时间块缺失 50%,1.1493739973054466,0.9414058989010555,3648
31,6250815,global_mean,零值基线,time_block_50,时间块缺失 50%,1.1203651242814192,0.9222710431032969,3648
32,6262411,raw_pearson,原值 Pearson Top-8,channel_dropout_50,通道丢失 50%,1.230641504128906,0.7144887961817279,3648
32,6262411,diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,0.8948918997533521,0.6735263859376044,3648
32,6262411,spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,0.7775411493643694,0.5648102519251667,3648
32,6262411,random,随机 Top-8,channel_dropout_50,通道丢失 50%,0.9174559197064523,0.7045916859676578,3648
32,6262411,shuffled,打乱原值图,channel_dropout_50,通道丢失 50%,1.002368345538303,0.798177557715038,3648
32,6262411,global_mean,零值基线,channel_dropout_50,通道丢失 50%,1.1739475399751638,0.9924871847239972,3648
32,6262411,raw_pearson,原值 Pearson Top-8,rectangle_50,矩形缺失 50%,1.1341778987909803,0.8880852348078696,3672
32,6262411,diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,1.0416581144658272,0.8399243747455152,3672
32,6262411,spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,1.0580167134046636,0.8586092242259608,3672
32,6262411,random,随机 Top-8,rectangle_50,矩形缺失 50%,1.1762093292475844,0.9666889451909647,3672
32,6262411,shuffled,打乱原值图,rectangle_50,矩形缺失 50%,1.1310282932391809,0.9217436140655033,3672
32,6262411,global_mean,零值基线,rectangle_50,矩形缺失 50%,1.1954965147306442,1.0286063963141798,3672
32,6262411,raw_pearson,原值 Pearson Top-8,time_block_50,时间块缺失 50%,1.1435136399595647,0.9397501626194155,3648
32,6262411,diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,1.1490138219254613,0.9429871255521707,3648
32,6262411,spearman,Spearman Top-8,time_block_50,时间块缺失 50%,1.1385781365281036,0.9348081180410783,3648
32,6262411,random,随机 Top-8,time_block_50,时间块缺失 50%,1.1606519092977068,0.9595540879200241,3648
32,6262411,shuffled,打乱原值图,time_block_50,时间块缺失 50%,1.1693468616897835,0.9586817299900148,3648
32,6262411,global_mean,零值基线,time_block_50,时间块缺失 50%,1.1400521976195812,0.9362771292479872,3648
33,6274008,raw_pearson,原值 Pearson Top-8,channel_dropout_50,通道丢失 50%,1.402352399443232,0.6427246521979996,3648
33,6274008,diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,0.8037952471434913,0.5403456704876869,3648
33,6274008,spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,0.9960292110250968,0.5533069238851798,3648
33,6274008,random,随机 Top-8,channel_dropout_50,通道丢失 50%,0.8676457498917319,0.6052632851253473,3648
33,6274008,shuffled,打乱原值图,channel_dropout_50,通道丢失 50%,0.8350484876704564,0.5883957436804512,3648
33,6274008,global_mean,零值基线,channel_dropout_50,通道丢失 50%,1.091425448649305,0.8669743433197973,3648
33,6274008,raw_pearson,原值 Pearson Top-8,rectangle_50,矩形缺失 50%,1.2737183193386268,0.863186107164299,3672
33,6274008,diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,0.992122065816352,0.7284041926076993,3672
33,6274008,spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,1.3869940243261334,0.8562595364105936,3672
33,6274008,random,随机 Top-8,rectangle_50,矩形缺失 50%,1.3276236119623246,0.9107830899116433,3672
33,6274008,shuffled,打乱原值图,rectangle_50,矩形缺失 50%,0.9789256829909496,0.7208527883528874,3672
33,6274008,global_mean,零值基线,rectangle_50,矩形缺失 50%,1.116992226791067,0.8952035432560722,3672
33,6274008,raw_pearson,原值 Pearson Top-8,time_block_50,时间块缺失 50%,1.135062406695644,0.9340273703109593,3648
33,6274008,diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,1.1405165191369007,0.9372453831830467,3648
33,6274008,spearman,Spearman Top-8,time_block_50,时间块缺失 50%,1.1305338184014375,0.929817926802149,3648
33,6274008,random,随机 Top-8,time_block_50,时间块缺失 50%,1.1520371904434168,0.9542753851203513,3648
33,6274008,shuffled,打乱原值图,time_block_50,时间块缺失 50%,1.1606782043845698,0.9545972073671245,3648
33,6274008,global_mean,零值基线,time_block_50,时间块缺失 50%,1.1309325602500973,0.9305441044749514,3648
34,6285604,raw_pearson,原值 Pearson Top-8,channel_dropout_50,通道丢失 50%,0.7765971849860303,0.4984768813280947,3648
34,6285604,diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,0.7656166520724128,0.477740700736529,3648
34,6285604,spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,1.0770769622982181,0.5722144501421108,3648
34,6285604,random,随机 Top-8,channel_dropout_50,通道丢失 50%,1.021335398383992,0.7382805490964984,3648
34,6285604,shuffled,打乱原值图,channel_dropout_50,通道丢失 50%,0.9446941463560171,0.6659940735220194,3648
34,6285604,global_mean,零值基线,channel_dropout_50,通道丢失 50%,1.0983590879561813,0.8852219170415067,3648
34,6285604,raw_pearson,原值 Pearson Top-8,rectangle_50,矩形缺失 50%,1.380180728120833,0.8813232895925289,3672
34,6285604,diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,0.9489426240498866,0.7087876306413464,3672
34,6285604,spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,0.9837366555367044,0.7445660540184367,3672
34,6285604,random,随机 Top-8,rectangle_50,矩形缺失 50%,1.0352309632423313,0.7959351205327262,3672
34,6285604,shuffled,打乱原值图,rectangle_50,矩形缺失 50%,1.023108916424152,0.818470680153694,3672
34,6285604,global_mean,零值基线,rectangle_50,矩形缺失 50%,1.106417270788687,0.8997674670432083,3672
34,6285604,raw_pearson,原值 Pearson Top-8,time_block_50,时间块缺失 50%,1.1143538103135247,0.9101546561905138,3648
34,6285604,diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,1.1219186559164556,0.9151304555047635,3648
34,6285604,spearman,Spearman Top-8,time_block_50,时间块缺失 50%,1.1116458126038622,0.9078896114108465,3648
34,6285604,random,随机 Top-8,time_block_50,时间块缺失 50%,1.1311515611593432,0.9305005064948608,3648
34,6285604,shuffled,打乱原值图,time_block_50,时间块缺失 50%,1.1402094640624092,0.9311607018434629,3648
34,6285604,global_mean,零值基线,time_block_50,时间块缺失 50%,1.1122972072567472,0.9085069643002786,3648
35,6297200,raw_pearson,原值 Pearson Top-8,channel_dropout_50,通道丢失 50%,0.9315887889458012,0.6454001074472676,3648
35,6297200,diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,0.8725402922378175,0.6712719872683655,3648
35,6297200,spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,0.777310614449648,0.5757790868161528,3648
35,6297200,random,随机 Top-8,channel_dropout_50,通道丢失 50%,0.9872644833192545,0.8204713252982633,3648
35,6297200,shuffled,打乱原值图,channel_dropout_50,通道丢失 50%,1.0283341161461117,0.801689216211112,3648
35,6297200,global_mean,零值基线,channel_dropout_50,通道丢失 50%,1.1380787190899815,0.974388962774946,3648
35,6297200,raw_pearson,原值 Pearson Top-8,rectangle_50,矩形缺失 50%,1.0195173858448645,0.7559145841812883,3672
35,6297200,diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,0.9323764863431309,0.7043901098524332,3672
35,6297200,spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,0.8939420122568172,0.6902362142767593,3672
35,6297200,random,随机 Top-8,rectangle_50,矩形缺失 50%,0.9636008248820279,0.7556622186608382,3672
35,6297200,shuffled,打乱原值图,rectangle_50,矩形缺失 50%,0.8890776081843436,0.6900809453078018,3672
35,6297200,global_mean,零值基线,rectangle_50,矩形缺失 50%,1.0554139066981783,0.8475227614239775,3672
35,6297200,raw_pearson,原值 Pearson Top-8,time_block_50,时间块缺失 50%,1.0962873775492257,0.8963834179381851,3648
35,6297200,diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,1.1010372320631037,0.900679522572642,3648
35,6297200,spearman,Spearman Top-8,time_block_50,时间块缺失 50%,1.0914551011185722,0.8921233431567253,3648
35,6297200,random,随机 Top-8,time_block_50,时间块缺失 50%,1.1115692799942052,0.9161396890471404,3648
35,6297200,shuffled,打乱原值图,time_block_50,时间块缺失 50%,1.1195016074039845,0.9170981578163782,3648
35,6297200,global_mean,零值基线,time_block_50,时间块缺失 50%,1.0930379877757286,0.8938816675659326,3648
36,6308797,raw_pearson,原值 Pearson Top-8,channel_dropout_50,通道丢失 50%,2.34323603553107,0.9082873311214024,3648
36,6308797,diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,0.8920258935247656,0.6338471409264124,3648
36,6308797,spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,0.7567387315631988,0.5500968282756611,3648
36,6308797,random,随机 Top-8,channel_dropout_50,通道丢失 50%,1.0370098497937235,0.7273824885951855,3648
36,6308797,shuffled,打乱原值图,channel_dropout_50,通道丢失 50%,0.9953464444266508,0.6299983267910868,3648
36,6308797,global_mean,零值基线,channel_dropout_50,通道丢失 50%,1.0967135212791672,0.8949203725741858,3648
36,6308797,raw_pearson,原值 Pearson Top-8,rectangle_50,矩形缺失 50%,0.8367028241090528,0.5701950179243538,3672
36,6308797,diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,0.9044279727129785,0.641047016403763,3672
36,6308797,spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,0.759534994247177,0.5334378679649932,3672
36,6308797,random,随机 Top-8,rectangle_50,矩形缺失 50%,0.997415363279961,0.7634542626923004,3672
36,6308797,shuffled,打乱原值图,rectangle_50,矩形缺失 50%,0.8205402948888498,0.5668421247133053,3672
36,6308797,global_mean,零值基线,rectangle_50,矩形缺失 50%,1.0333735601391594,0.8025441716113927,3672
36,6308797,raw_pearson,原值 Pearson Top-8,time_block_50,时间块缺失 50%,1.086042754290677,0.8821311669134843,3648
36,6308797,diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,1.0910801842980715,0.8856397873120785,3648
36,6308797,spearman,Spearman Top-8,time_block_50,时间块缺失 50%,1.0811286206208126,0.8774166307664286,3648
36,6308797,random,随机 Top-8,time_block_50,时间块缺失 50%,1.1021731744336576,0.9016045624187043,3648
36,6308797,shuffled,打乱原值图,time_block_50,时间块缺失 50%,1.110430759402942,0.9038277371816589,3648
36,6308797,global_mean,零值基线,time_block_50,时间块缺失 50%,1.0823967356218718,0.8790709377400848,3648
37,6320393,raw_pearson,原值 Pearson Top-8,channel_dropout_50,通道丢失 50%,1.8204929753644155,0.8956351230373838,3648
37,6320393,diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,0.9400722952167208,0.7545169196240458,3648
37,6320393,spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,0.900500651738812,0.6812064295044464,3648
37,6320393,random,随机 Top-8,channel_dropout_50,通道丢失 50%,1.0664951389275106,0.9026520245317585,3648
37,6320393,shuffled,打乱原值图,channel_dropout_50,通道丢失 50%,1.042339018628419,0.8724962050153025,3648
37,6320393,global_mean,零值基线,channel_dropout_50,通道丢失 50%,1.1708040584195358,1.0369614777967064,3648
37,6320393,raw_pearson,原值 Pearson Top-8,rectangle_50,矩形缺失 50%,0.9485954813303549,0.67333203947153,3672
37,6320393,diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,0.9714919849488344,0.741535732146634,3672
37,6320393,spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,0.9297592337028109,0.6681621412918726,3672
37,6320393,random,随机 Top-8,rectangle_50,矩形缺失 50%,0.9545618363719399,0.7362323486058789,3672
37,6320393,shuffled,打乱原值图,rectangle_50,矩形缺失 50%,0.9656826841595663,0.7270217072928505,3672
37,6320393,global_mean,零值基线,rectangle_50,矩形缺失 50%,1.08875956223914,0.8872642438419979,3672
37,6320393,raw_pearson,原值 Pearson Top-8,time_block_50,时间块缺失 50%,1.0877335033997628,0.8893570360841923,3648
37,6320393,diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,1.0928595944845672,0.8927641259437721,3648
37,6320393,spearman,Spearman Top-8,time_block_50,时间块缺失 50%,1.083893162636758,0.8856403319803295,3648
37,6320393,random,随机 Top-8,time_block_50,时间块缺失 50%,1.1036144486772073,0.9069807709291678,3648
37,6320393,shuffled,打乱原值图,time_block_50,时间块缺失 50%,1.1137055890234393,0.9106356518847697,3648
37,6320393,global_mean,零值基线,time_block_50,时间块缺失 50%,1.0842341924695067,0.8861042873778276,3648
38,6331989,raw_pearson,原值 Pearson Top-8,channel_dropout_50,通道丢失 50%,1.0576751909008233,0.5027707603362812,3648
38,6331989,diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,0.9474787290658384,0.4304060996740875,3648
38,6331989,spearman,Spearman Top-8,channel_dropout_50,通道丢失 50%,1.1066618815405076,0.52074148610935,3648
38,6331989,random,随机 Top-8,channel_dropout_50,通道丢失 50%,1.1204912407804786,0.5783197898139453,3648
38,6331989,shuffled,打乱原值图,channel_dropout_50,通道丢失 50%,1.1301696776245507,0.5936142278945316,3648
38,6331989,global_mean,零值基线,channel_dropout_50,通道丢失 50%,1.2335408877216951,0.8044131768940886,3648
38,6331989,raw_pearson,原值 Pearson Top-8,rectangle_50,矩形缺失 50%,1.2446416683942543,0.8014423186965621,3672
38,6331989,diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,1.2149510863771864,0.7808180463808587,3672
38,6331989,spearman,Spearman Top-8,rectangle_50,矩形缺失 50%,1.1634212476059427,0.7376151249719369,3672
38,6331989,random,随机 Top-8,rectangle_50,矩形缺失 50%,1.244947143795219,0.8323327780056835,3672
