record 305/799 index=906 train=241 eval=26 loss=0.8127
record 306/799 index=2608 train=423 eval=46 loss=0.9292
record 307/799 index=3667 train=317 eval=35 loss=0.7183
record 308/799 index=2860 train=281 eval=31 loss=0.8910
record 309/799 index=1760 train=352 eval=39 loss=0.5241
record 310/799 index=2132 train=252 eval=28 loss=0.6115
record 311/799 index=3632 train=272 eval=30 loss=0.2269
record 312/799 index=1537 train=344 eval=38 loss=0.3083
record 313/799 index=1430 train=297 eval=33 loss=0.4168
record 314/799 index=1404 train=354 eval=39 loss=0.6486
record 315/799 index=1828 train=398 eval=44 loss=0.4396
record 316/799 index=3407 train=227 eval=25 loss=0.5313
record 317/799 index=1050 train=341 eval=37 loss=0.5679
record 318/799 index=169 train=312 eval=34 loss=1.0218
record 319/799 index=1400 train=328 eval=36 loss=0.7601
record 320/799 index=678 train=255 eval=28 loss=0.8449
record 321/799 index=1060 train=305 eval=33 loss=0.8937
record 322/799 index=846 train=306 eval=33 loss=0.7312
record 323/799 index=2276 train=193 eval=21 loss=0.9325
record 324/799 index=857 train=425 eval=47 loss=0.7834
record 325/799 index=836 train=195 eval=21 loss=1.0235
record 326/799 index=745 train=279 eval=30 loss=0.7903
record 327/799 index=99 train=55 eval=6 loss=0.4616
record 328/799 index=3466 train=321 eval=35 loss=1.0923
record 329/799 index=186 train=266 eval=29 loss=0.9574
record 330/799 index=1672 train=264 eval=29 loss=0.6074
record 331/799 index=194 train=306 eval=33 loss=0.6411
record 332/799 index=3440 train=315 eval=34 loss=0.6831
record 333/799 index=574 train=219 eval=24 loss=0.9505
record 334/799 index=3556 train=29 eval=3 loss=0.8669
record 335/799 index=3890 train=307 eval=34 loss=0.6859
record 336/799 index=3471 train=459 eval=50 loss=0.5469
record 337/799 index=1735 train=189 eval=21 loss=0.7031
record 338/799 index=2927 train=271 eval=30 loss=0.2474
record 339/799 index=486 train=297 eval=32 loss=0.6077
record 340/799 index=1403 train=333 eval=36 loss=0.4719
record 341/799 index=773 train=302 eval=33 loss=0.6222
record 342/799 index=895 train=263 eval=29 loss=0.5587
record 343/799 index=813 train=305 eval=33 loss=0.6341
record 344/799 index=525 train=281 eval=31 loss=0.9353
record 345/799 index=953 train=317 eval=35 loss=0.4173
record 346/799 index=943 train=219 eval=24 loss=0.6549
record 347/799 index=1802 train=262 eval=29 loss=0.5417
record 348/799 index=854 train=324 eval=35 loss=0.7613
record 349/799 index=3861 train=342 eval=37 loss=1.9253
record 350/799 index=1906 train=252 eval=28 loss=0.8991
record 351/799 index=3911 train=279 eval=30 loss=0.2212
record 352/799 index=3669 train=297 eval=33 loss=0.6606
record 353/799 index=3662 train=263 eval=29 loss=0.5222
record 354/799 index=3251 train=382 eval=42 loss=0.8765
record 355/799 index=558 train=301 eval=33 loss=0.4982
record 356/799 index=2379 train=296 eval=32 loss=0.5744
record 357/799 index=3741 train=232 eval=25 loss=0.8518
record 358/799 index=3596 train=326 eval=36 loss=0.7587
record 359/799 index=359 train=311 eval=34 loss=0.5952
record 360/799 index=1047 train=342 eval=37 loss=1.2259
record 361/799 index=2569 train=282 eval=31 loss=0.7922
record 362/799 index=1231 train=313 eval=34 loss=0.3555
record 363/799 index=3641 train=221 eval=24 loss=0.3832
record 364/799 index=1950 train=290 eval=32 loss=0.7279
record 365/799 index=62 train=285 eval=31 loss=0.5296
record 366/799 index=1301 train=27 eval=3 loss=-0.8029
record 367/799 index=3953 train=332 eval=36 loss=1.6639
record 368/799 index=2990 train=337 eval=37 loss=0.7709
record 369/799 index=2585 train=230 eval=25 loss=0.5068
record 370/799 index=2427 train=386 eval=42 loss=0.3138
record 371/799 index=726 train=327 eval=36 loss=1.0382
