record 1/799 index=200 train=5 eval=43 loss=-1.1085
record 501/799 index=1586 train=30 eval=261 loss=0.4818
record 502/799 index=1217 train=39 eval=351 loss=-0.0436
record 503/799 index=224 train=51 eval=458 loss=-0.2491
record 504/799 index=1554 train=29 eval=257 loss=1.1944
record 505/799 index=3316 train=34 eval=302 loss=-0.3270
record 506/799 index=2157 train=21 eval=182 loss=-0.2161
record 507/799 index=758 train=34 eval=299 loss=0.3617
record 508/799 index=2130 train=28 eval=247 loss=0.4668
record 509/799 index=792 train=35 eval=309 loss=0.4265
record 510/799 index=3185 train=36 eval=322 loss=-0.2682
record 511/799 index=256 train=32 eval=279 loss=-0.1999
record 512/799 index=2509 train=40 eval=357 loss=0.4276
record 513/799 index=3628 train=29 eval=259 loss=0.1713
record 514/799 index=804 train=19 eval=167 loss=0.7102
record 515/799 index=383 train=46 eval=407 loss=0.5155
record 516/799 index=2352 train=29 eval=252 loss=0.4189
record 517/799 index=2274 train=36 eval=318 loss=-0.2855
record 518/799 index=1335 train=39 eval=345 loss=0.2236
record 519/799 index=909 train=34 eval=304 loss=0.0707
record 520/799 index=3587 train=36 eval=319 loss=0.7058
record 521/799 index=1030 train=33 eval=296 loss=0.7487
record 522/799 index=799 train=40 eval=352 loss=0.6429
record 523/799 index=1535 train=39 eval=345 loss=-0.0261
record 524/799 index=3268 train=35 eval=313 loss=0.7228
record 525/799 index=3 train=31 eval=279 loss=0.3377
record 526/799 index=3877 train=27 eval=238 loss=0.5699
record 527/799 index=7 train=44 eval=390 loss=0.0584
record 528/799 index=3897 train=28 eval=246 loss=-0.4826
record 529/799 index=2410 train=32 eval=287 loss=-0.0908
record 530/799 index=403 train=30 eval=266 loss=-0.0191
record 531/799 index=3415 train=41 eval=364 loss=-0.2071
record 532/799 index=2916 train=50 eval=443 loss=1.0444
record 533/799 index=929 train=35 eval=310 loss=0.6068
record 534/799 index=3133 train=37 eval=327 loss=0.8446
record 535/799 index=3724 train=21 eval=189 loss=0.9804
record 536/799 index=2462 train=43 eval=379 loss=-0.1748
record 537/799 index=2054 train=3 eval=20 loss=-1.4520
record 538/799 index=2684 train=31 eval=279 loss=0.7058
record 539/799 index=3582 train=39 eval=342 loss=0.4844
record 540/799 index=3301 train=21 eval=187 loss=0.0758
record 541/799 index=3946 train=30 eval=268 loss=0.7335
record 542/799 index=1933 train=33 eval=292 loss=-0.1552
record 543/799 index=1503 train=33 eval=293 loss=0.3959
record 544/799 index=2601 train=39 eval=342 loss=-0.3095
record 545/799 index=372 train=40 eval=359 loss=0.4814
record 546/799 index=2353 train=36 eval=315 loss=0.1224
record 547/799 index=1993 train=41 eval=363 loss=0.5356
record 548/799 index=3178 train=45 eval=400 loss=-0.2627
record 549/799 index=318 train=47 eval=422 loss=0.5791
record 550/799 index=2268 train=27 eval=243 loss=0.3683
record 551/799 index=1719 train=31 eval=277 loss=0.1158
record 552/799 index=1447 train=28 eval=246 loss=0.5973
record 553/799 index=2539 train=36 eval=318 loss=0.0406
record 554/799 index=427 train=29 eval=260 loss=0.3785
record 555/799 index=899 train=35 eval=309 loss=0.3050
record 556/799 index=3843 train=34 eval=301 loss=0.6521
record 557/799 index=2010 train=31 eval=272 loss=0.1795
record 558/799 index=3320 train=33 eval=291 loss=0.9649
record 559/799 index=2711 train=34 eval=304 loss=-0.4664
record 560/799 index=1925 train=35 eval=312 loss=0.4423
record 561/799 index=262 train=39 eval=348 loss=0.6969
record 562/799 index=2101 train=35 eval=315 loss=0.2331
record 563/799 index=936 train=42 eval=371 loss=1.4042
record 564/799 index=3866 train=31 eval=279 loss=0.4224
record 565/799 index=171 train=34 eval=301 loss=0.0531
record 566/799 index=1559 train=32 eval=285 loss=0.2223
record 567/799 index=1391 train=43 eval=379 loss=0.7132
record 568/799 index=1915 train=33 eval=293 loss=0.7321
record 569/799 index=3091 train=39 eval=343 loss=0.2134
record 570/799 index=1814 train=35 eval=313 loss=0.4004
record 571/799 index=1721 train=42 eval=375 loss=0.2948
record 572/799 index=2066 train=31 eval=271 loss=0.3662
record 573/799 index=1142 train=29 eval=257 loss=0.1319
record 574/799 index=2420 train=50 eval=441 loss=0.2289
record 575/799 index=2229 train=35 eval=307 loss=0.3678
record 576/799 index=1899 train=31 eval=278 loss=-0.5632
record 577/799 index=984 train=42 eval=372 loss=0.5249
record 578/799 index=3263 train=24 eval=209 loss=0.4751
record 579/799 index=394 train=25 eval=217 loss=0.3736
record 580/799 index=3312 train=46 eval=407 loss=1.7409
record 581/799 index=541 train=34 eval=298 loss=0.9961
record 582/799 index=2751 train=44 eval=392 loss=0.0607
record 583/799 index=2687 train=30 eval=266 loss=0.5704
record 584/799 index=254 train=41 eval=366 loss=-0.0669
record 585/799 index=993 train=4 eval=33 loss=-1.2612
record 586/799 index=3194 train=31 eval=279 loss=0.1146
record 587/799 index=1642 train=30 eval=269 loss=0.5552
record 588/799 index=126 train=34 eval=301 loss=0.7071
record 589/799 index=1767 train=32 eval=281 loss=0.7518
record 590/799 index=2655 train=35 eval=311 loss=0.1051
record 591/799 index=1156 train=28 eval=243 loss=0.0627
record 592/799 index=3712 train=33 eval=296 loss=0.3457
record 593/799 index=3051 train=36 eval=318 loss=0.6878
record 594/799 index=588 train=33 eval=293 loss=0.3599
record 595/799 index=3856 train=31 eval=277 loss=0.4415
record 596/799 index=3879 train=28 eval=249 loss=0.5593
record 597/799 index=1573 train=29 eval=260 loss=0.2394
record 598/799 index=28 train=35 eval=313 loss=0.1068
record 599/799 index=268 train=35 eval=312 loss=0.1078
record 600/799 index=2972 train=36 eval=319 loss=0.4576
record 601/799 index=3045 train=32 eval=287 loss=0.7495
record 602/799 index=2388 train=32 eval=281 loss=-0.0730
record 603/799 index=2209 train=36 eval=316 loss=0.6383
record 604/799 index=2851 train=31 eval=270 loss=0.2856
record 605/799 index=2164 train=35 eval=312 loss=1.0302
record 606/799 index=2790 train=30 eval=266 loss=0.3685
record 607/799 index=3282 train=43 eval=380 loss=0.3810
record 608/799 index=1885 train=31 eval=279 loss=0.1778
record 609/799 index=598 train=31 eval=274 loss=-0.2143
record 610/799 index=2062 train=38 eval=339 loss=0.4300
record 611/799 index=1624 train=32 eval=279 loss=0.0092
record 612/799 index=1087 train=36 eval=317 loss=0.5218
record 613/799 index=2482 train=36 eval=319 loss=0.8225
record 614/799 index=1501 train=36 eval=315 loss=0.0725
record 615/799 index=2657 train=27 eval=237 loss=-0.0631
record 616/799 index=3332 train=33 eval=296 loss=0.4000
record 617/799 index=3148 train=37 eval=327 loss=-0.0928
record 618/799 index=3509 train=40 eval=358 loss=0.7630
record 619/799 index=2469 train=34 eval=304 loss=-0.0004
record 620/799 index=2730 train=28 eval=252 loss=0.8128
record 621/799 index=255 train=11 eval=90 loss=1.2843
record 622/799 index=2317 train=31 eval=279 loss=-0.1821
record 623/799 index=1422 train=33 eval=295 loss=0.2102
record 624/799 index=1328 train=29 eval=260 loss=0.6675
record 625/799 index=2807 train=31 eval=277 loss=-0.4999
record 626/799 index=2275 train=32 eval=288 loss=-0.1534
record 627/799 index=107 train=31 eval=277 loss=0.1486
record 628/799 index=3585 train=31 eval=276 loss=0.0790
record 629/799 index=3092 train=28 eval=249 loss=0.6481
record 630/799 index=2701 train=26 eval=234 loss=1.0849
record 631/799 index=1344 train=36 eval=316 loss=1.0351
record 632/799 index=3609 train=30 eval=270 loss=0.8071
record 633/799 index=2606 train=31 eval=271 loss=0.3805
record 634/799 index=2650 train=33 eval=296 loss=0.0264
record 635/799 index=2373 train=38 eval=333 loss=-0.1857
record 636/799 index=2645 train=41 eval=368 loss=0.5933
record 637/799 index=1648 train=17 eval=151 loss=-0.0735
record 638/799 index=1064 train=31 eval=274 loss=0.4834
record 639/799 index=551 train=29 eval=259 loss=0.1833
record 640/799 index=3900 train=34 eval=300 loss=-0.4072
record 641/799 index=1734 train=30 eval=264 loss=0.3138
record 642/799 index=3152 train=25 eval=225 loss=0.3545
record 643/799 index=382 train=36 eval=317 loss=0.5905
record 644/799 index=75 train=28 eval=251 loss=1.0010
record 645/799 index=2696 train=31 eval=276 loss=0.5568
record 646/799 index=3954 train=30 eval=262 loss=0.6306
record 647/799 index=748 train=50 eval=445 loss=0.1612
record 648/799 index=2661 train=40 eval=359 loss=0.4115
record 649/799 index=2426 train=35 eval=306 loss=1.0325
record 650/799 index=3226 train=32 eval=285 loss=0.4018
record 651/799 index=3253 train=29 eval=260 loss=0.6488
record 652/799 index=2473 train=29 eval=261 loss=0.3381
record 653/799 index=188 train=42 eval=371 loss=0.5449
record 654/799 index=3848 train=56 eval=499 loss=-0.0730
record 655/799 index=329 train=35 eval=315 loss=0.0647
record 656/799 index=3583 train=37 eval=327 loss=0.0905
record 657/799 index=89 train=40 eval=356 loss=0.4961
record 658/799 index=1021 train=32 eval=288 loss=0.4465
record 659/799 index=1683 train=13 eval=111 loss=-1.4671
record 660/799 index=297 train=30 eval=269 loss=0.5447
record 661/799 index=2741 train=37 eval=331 loss=0.7303
record 662/799 index=761 train=39 eval=349 loss=1.6809
record 663/799 index=2095 train=28 eval=245 loss=0.7157
record 664/799 index=442 train=34 eval=299 loss=0.6081
record 665/799 index=72 train=38 eval=341 loss=-0.3165
record 666/799 index=2580 train=32 eval=279 loss=0.2271
record 667/799 index=1768 train=31 eval=271 loss=0.5196
record 668/799 index=457 train=33 eval=288 loss=0.1461
record 669/799 index=1386 train=40 eval=352 loss=0.0673
record 670/799 index=573 train=35 eval=313 loss=-0.1001
record 671/799 index=1270 train=52 eval=465 loss=0.2617
record 672/799 index=2392 train=41 eval=366 loss=0.0529
record 673/799 index=1176 train=41 eval=369 loss=-0.1912
record 674/799 index=2457 train=30 eval=264 loss=0.4316
record 675/799 index=2323 train=33 eval=297 loss=0.7444
record 676/799 index=83 train=26 eval=231 loss=0.3490
record 677/799 index=1169 train=36 eval=322 loss=0.1182
record 678/799 index=1159 train=35 eval=308 loss=0.2030
record 679/799 index=301 train=45 eval=405 loss=-0.2347
record 680/799 index=1644 train=37 eval=327 loss=0.4187
record 681/799 index=881 train=35 eval=306 loss=-0.1850
record 682/799 index=1104 train=35 eval=312 loss=0.6329
record 683/799 index=3990 train=24 eval=213 loss=0.9062
record 684/799 index=1329 train=26 eval=229 loss=0.3555
record 685/799 index=781 train=24 eval=216 loss=0.7578
record 686/799 index=397 train=34 eval=301 loss=0.4850
record 687/799 index=1135 train=28 eval=246 loss=0.0325
record 688/799 index=719 train=36 eval=318 loss=-0.4310
record 689/799 index=1398 train=32 eval=284 loss=0.1217
record 690/799 index=3708 train=38 eval=334 loss=0.5023
record 691/799 index=3656 train=33 eval=296 loss=-0.1570
record 692/799 index=2161 train=51 eval=458 loss=0.8656
record 693/799 index=1034 train=31 eval=273 loss=0.3242
record 694/799 index=3573 train=50 eval=441 loss=0.5882
record 695/799 index=484 train=39 eval=342 loss=0.2370
record 696/799 index=2893 train=34 eval=303 loss=-0.0628
record 697/799 index=2306 train=31 eval=270 loss=-0.2817
record 698/799 index=3048 train=26 eval=226 loss=0.7222
record 699/799 index=932 train=28 eval=249 loss=0.4911
record 700/799 index=1459 train=34 eval=306 loss=0.6900
record 701/799 index=2049 train=31 eval=271 loss=0.5282
record 702/799 index=955 train=28 eval=251 loss=0.5644
record 703/799 index=2918 train=33 eval=291 loss=0.2096
record 704/799 index=1330 train=29 eval=259 loss=0.4684
record 705/799 index=1858 train=27 eval=237 loss=0.3099
record 706/799 index=1592 train=31 eval=279 loss=0.8127
record 707/799 index=2301 train=34 eval=304 loss=0.2386
record 708/799 index=1794 train=40 eval=359 loss=0.2491
record 709/799 index=1964 train=31 eval=270 loss=1.0655
record 710/799 index=1122 train=37 eval=330 loss=-0.2049
record 711/799 index=3777 train=33 eval=294 loss=0.6025
record 712/799 index=3096 train=38 eval=333 loss=0.1529
record 713/799 index=1342 train=31 eval=277 loss=0.4278
record 714/799 index=982 train=32 eval=283 loss=-0.9689
record 715/799 index=2872 train=31 eval=273 loss=0.2294
record 716/799 index=3969 train=40 eval=359 loss=0.1411
record 717/799 index=1961 train=48 eval=427 loss=0.5699
record 718/799 index=1926 train=48 eval=424 loss=0.2066
record 719/799 index=2238 train=30 eval=267 loss=0.9979
record 720/799 index=3464 train=34 eval=306 loss=0.9551
record 721/799 index=205 train=19 eval=170 loss=-0.8078
record 722/799 index=1273 train=32 eval=286 loss=0.1339
record 723/799 index=2769 train=31 eval=273 loss=0.9210
record 724/799 index=3771 train=28 eval=251 loss=-0.0817
record 725/799 index=3192 train=44 eval=390 loss=0.3784
record 726/799 index=3888 train=5 eval=40 loss=-1.4823
record 727/799 index=870 train=37 eval=332 loss=0.6547
record 728/799 index=1036 train=32 eval=288 loss=0.4867
record 729/799 index=2755 train=23 eval=205 loss=0.1339
record 730/799 index=2333 train=33 eval=289 loss=0.3083
record 731/799 index=1865 train=36 eval=318 loss=0.4618
record 732/799 index=546 train=55 eval=488 loss=0.3696
record 733/799 index=3056 train=34 eval=301 loss=0.7427
record 734/799 index=3005 train=30 eval=270 loss=0.4017
record 735/799 index=2175 train=40 eval=352 loss=0.5351
record 736/799 index=720 train=33 eval=297 loss=0.6394
record 737/799 index=291 train=44 eval=389 loss=-0.7776
record 738/799 index=540 train=37 eval=324 loss=0.5612
record 739/799 index=1748 train=24 eval=216 loss=0.4470
record 740/799 index=1787 train=31 eval=273 loss=0.9252
record 741/799 index=12 train=24 eval=213 loss=0.7403
record 742/799 index=2589 train=37 eval=327 loss=1.0063
record 743/799 index=2983 train=33 eval=293 loss=0.3385
record 744/799 index=3604 train=43 eval=381 loss=-0.1903
record 745/799 index=267 train=38 eval=333 loss=0.3345
record 746/799 index=3414 train=37 eval=331 loss=0.1759
record 747/799 index=60 train=29 eval=256 loss=-0.2497
record 748/799 index=3297 train=36 eval=322 loss=0.4198
record 749/799 index=165 train=38 eval=339 loss=0.0154
record 750/799 index=464 train=40 eval=357 loss=-0.1252
record 751/799 index=1850 train=34 eval=298 loss=0.6416
record 752/799 index=1408 train=34 eval=303 loss=0.2952
record 753/799 index=2295 train=52 eval=461 loss=0.3733
record 754/799 index=4 train=31 eval=272 loss=0.4211
record 755/799 index=2712 train=38 eval=341 loss=-0.2088
record 756/799 index=3887 train=38 eval=337 loss=0.0591
record 757/799 index=902 train=34 eval=297 loss=0.3400
record 758/799 index=535 train=37 eval=333 loss=0.4309
record 759/799 index=2517 train=29 eval=254 loss=0.1804
record 760/799 index=3273 train=34 eval=306 loss=0.2771
record 761/799 index=330 train=35 eval=310 loss=0.5605
record 762/799 index=1896 train=27 eval=234 loss=0.9046
record 763/799 index=2008 train=30 eval=270 loss=-0.3466
record 764/799 index=581 train=38 eval=342 loss=0.2657
record 765/799 index=2948 train=35 eval=315 loss=0.6781
record 766/799 index=2225 train=25 eval=217 loss=-0.0600
record 767/799 index=855 train=35 eval=312 loss=-0.1920
record 768/799 index=3277 train=39 eval=347 loss=0.2522
record 769/799 index=172 train=54 eval=480 loss=0.8177
record 770/799 index=2623 train=35 eval=306 loss=-0.1999
record 771/799 index=2403 train=36 eval=315 loss=0.9197
record 772/799 index=1945 train=35 eval=306 loss=-0.0419
record 773/799 index=385 train=35 eval=307 loss=0.0853
record 774/799 index=2459 train=38 eval=336 loss=0.5316
record 775/799 index=702 train=24 eval=213 loss=0.3661
record 776/799 index=2190 train=30 eval=269 loss=0.0676
record 777/799 index=3181 train=30 eval=264 loss=-0.5051
record 778/799 index=2213 train=35 eval=312 loss=0.2888
record 779/799 index=2625 train=34 eval=302 loss=0.4533
record 780/799 index=3957 train=45 eval=403 loss=1.5899
record 781/799 index=3830 train=20 eval=171 loss=-0.4250
record 782/799 index=3429 train=28 eval=251 loss=0.4298
record 783/799 index=2029 train=34 eval=302 loss=0.1983
record 784/799 index=1143 train=37 eval=332 loss=-0.6754
record 785/799 index=1832 train=30 eval=266 loss=0.4958
record 786/799 index=1296 train=30 eval=267 loss=0.1498
record 787/799 index=3905 train=33 eval=292 loss=0.5615
record 788/799 index=1759 train=39 eval=349 loss=0.8501
record 789/799 index=325 train=37 eval=328 loss=0.5914
record 790/799 index=2771 train=31 eval=275 loss=-0.2572
record 791/799 index=2281 train=43 eval=385 loss=-0.2653
record 792/799 index=1973 train=28 eval=251 loss=-0.4528
record 793/799 index=2481 train=38 eval=337 loss=0.7348
record 794/799 index=2535 train=43 eval=386 loss=0.2080
record 795/799 index=3710 train=25 eval=218 loss=0.1520
record 796/799 index=2935 train=35 eval=309 loss=0.4259
record 797/799 index=2526 train=34 eval=304 loss=0.2542
record 798/799 index=1179 train=29 eval=260 loss=0.0356
record 799/799 index=3173 train=36 eval=315 loss=0.3558
{
  "mae": 0.6290976405143738,
  "mse": 1.0566062927246094,
  "crps": 0.7385773470737533,
  "eval_points": 234397,
  "num_samples": 100,
  "num_records": 799,
  "failures": 0
}
